RC,Type,Driver,Name,Source_Reference_Number,Destination_Reference_Number,Destination_Name,Actual_Driver_Quantity,Destination_Module,Source_Module,Period
2664,basic,Hours,Staff,R012-2664-STAFF,ATR2664.01,Participate in Training,0,5,5,2000 Feb
2664,basic,Hours,Staff,R012-2664-STAFF,ALOXXXX.25-TG,Allocate Volumes,0,4,5,2000 Feb
2663,basic,Hours,Third Party Contractor,R012-2663-TPC,ALORSXX.01-UF,Consultation and Support - HPLC,0,3,5,2000 Feb
2663,basic,Hours,Third Party Contractor,R012-2663-TPC,ALORSXX.02-UF,Consultation and Support - Denver,0,3,5,2000 Feb
2663,basic,Hours,Third Party Contractor,R012-2663-TPC,ABP2663.02,Special Projects,0,5,5,2000 Feb
2663,basic,Hours,Third Party Contractor,R012-2663-TPC,ABP2663.04,System Coordination,0,5,5,2000 Feb
2663,basic,Hours,Senior Specialist,R012-2663-SNRSP,ALORSXX.01-UF,Consultation and Support - HPLC,80,3,5,2000 Feb
2663,basic,Hours,Senior Specialist,R012-2663-SNRSP,ALORSXX.02-UF,Consultation and Support - Denver,80,3,5,2000 Feb
2663,basic,Hours,Senior Specialist,R012-2663-SNRSP,ABP2663.02,Special Projects,0,5,5,2000 Feb
2663,basic,Hours,Senior Specialist,R012-2663-SNRSP,ABP2663.04,System Coordination,0,5,5,2000 Feb
2663,basic,Hours,Specialist,R012-2663-SP,ALORSXX.01-UF,Consultation and Support - HPLC,108,3,5,2000 Feb
2663,basic,Hours,Specialist,R012-2663-SP,ALORSXX.02-UF,Consultation and Support - Denver,0,3,5,2000 Feb
2663,basic,Hours,Specialist,R012-2663-SP,ABP2663.02,Special Projects,0,5,5,2000 Feb
2663,basic,Hours,Specialist,R012-2663-SP,ABP2663.04,System Coordination,0,5,5,2000 Feb
2663,basic,Hours,Manager,R012-2663-MGR,ALORSXX.01-UF,Consultation and Support - HPLC,8,3,5,2000 Feb
2663,basic,Hours,Manager,R012-2663-MGR,ALORSXX.02-UF,Consultation and Support - Denver,5,3,5,2000 Feb
2663,basic,Hours,Manager,R012-2663-MGR,ABP2663.02,Special Projects,20,5,5,2000 Feb
2663,basic,Hours,Manager,R012-2663-MGR,ABP2663.04,System Coordination,150,5,5,2000 Feb
1162,basic,Hours,Senior Specialist,R413-1162-SNRSP,ARMCBXX.01-EP,Curve Validation,0,4,5,2000 Feb
1162,basic,Hours,Senior Specialist,R413-1162-SNRSP,ARMCBXX.02-EP,Curve Setup,3.36,4,5,2000 Feb
1162,basic,Hours,Senior Specialist,R413-1162-SNRSP,ARMCBXX.04-EP,Calc Books - M,5.04,4,5,2000 Feb
1162,basic,Hours,Senior Specialist,R413-1162-SNRSP,ARMDAXX.01-EP,Research Deals,16.8,4,5,2000 Feb
1162,basic,Hours,Senior Specialist,R413-1162-SNRSP,ARMGPXX.05-EP,Analyze Changes,16.8,4,5,2000 Feb
1162,basic,Hours,Senior Specialist,R413-1162-SNRSP,ARMGPXX.01-EP,Daily/Monthly Reporting,16.8,4,5,2000 Feb
1162,basic,Hours,Senior Specialist,R413-1162-SNRSP,ARMTSXX.01-EP,Ad Hoc Reqs,33.6,4,5,2000 Feb
1162,basic,Hours,Senior Specialist,R413-1162-SNRSP,AOA1162.15,Preventative OA,33.6,4,5,2000 Feb
1162,basic,Hours,Senior Specialist,R413-1162-SNRSP,ARMMRXX.06-EP,Liquid Reporting/Recon,42,4,5,2000 Feb
1162,basic,Hours,Specialist,R413-1162-SP,ARMCBXX.01-EP,Curve Validation,0,4,5,2000 Feb
1162,basic,Hours,Specialist,R413-1162-SP,ARMCBXX.02-EP,Curve Setup,3.36,4,5,2000 Feb
1162,basic,Hours,Specialist,R413-1162-SP,ARMCBXX.04-EP,Calc Books - M,16.8,4,5,2000 Feb
1162,basic,Hours,Specialist,R413-1162-SP,ARMDAXX.01-EP,Research Deals,8.4,4,5,2000 Feb
1162,basic,Hours,Specialist,R413-1162-SP,ARMGPXX.05-EP,Analyze Changes,30.24,4,5,2000 Feb
1162,basic,Hours,Specialist,R413-1162-SP,ARMGPXX.01-EP,Daily/Monthly Reporting,16.8,4,5,2000 Feb
1162,basic,Hours,Specialist,R413-1162-SP,ARMTSXX.01-EP,Ad Hoc Reqs,33.6,4,5,2000 Feb
1162,basic,Hours,Specialist,R413-1162-SP,ARMGPXX.06-EP,Bid Week Preparation,0,4,5,2000 Feb
1162,basic,Hours,Specialist,R413-1162-SP,AOA1162.15,Preventative OA,16.8,4,5,2000 Feb
1162,basic,Hours,Specialist,R413-1162-SP,ARMMRXX.06-EP,Liquid Reporting/Recon,42,4,5,2000 Feb
1162,basic,Hours,Manager,R413-1162-MGR,ARMCBXX.01-EP,Curve Validation,0,4,5,2000 Feb
1162,basic,Hours,Manager,R413-1162-MGR,ARMCBXX.04-EP,Calc Books - M,3.36,4,5,2000 Feb
1162,basic,Hours,Manager,R413-1162-MGR,ARMGPXX.01-EP,Daily/Monthly Reporting,16.8,4,5,2000 Feb
1162,basic,Hours,Manager,R413-1162-MGR,ARMGPXX.05-EP,Analyze Changes,25.2,4,5,2000 Feb
1162,basic,Hours,Manager,R413-1162-MGR,ARMTSXX.01-EP,Ad Hoc Reqs,50.4,4,5,2000 Feb
1162,basic,Hours,Manager,R413-1162-MGR,ABP1162.01,Bus plan/budg activities,0,5,5,2000 Feb
1162,basic,Hours,Manager,R413-1162-MGR,APE1162.01,Dvlp Employee Careers,8.4,5,5,2000 Feb
1162,basic,Hours,Manager,R413-1162-MGR,AOA1162.14,Reactive OA,0,4,5,2000 Feb
1162,basic,Hours,Manager,R413-1162-MGR,AOA1162.15,Preventative OA,13.44,4,5,2000 Feb
1162,basic,Hours,Manager,R413-1162-MGR,AOA1162.06,Operational  Process Improvement,8.4,4,5,2000 Feb
1162,basic,Hours,Manager,R413-1162-MGR,ARMMRXX.06-EP,Liquid Reporting/Recon,16.8,4,5,2000 Feb
1162,basic,Hours,Manager,R413-1162-MGR,ARMRWXX.03-EP,Rwk DPR,16.8,4,5,2000 Feb
1162,basic,Hours,Manager,R413-1162-MGR,ARMACXX.08-EP,Coordinate CAS Audit w/AA,8.4,4,5,2000 Feb
1938,basic,Hours,Senior Specialist,R413-1938-SNRSP,ARMCBXX.01-WP,Curve Validation,0,4,5,2000 Feb
1938,basic,Hours,Senior Specialist,R413-1938-SNRSP,ARMCBXX.02-WP,Curve Setup,3.36,4,5,2000 Feb
1938,basic,Hours,Senior Specialist,R413-1938-SNRSP,ARMCBXX.04-WP,Calc Books - M,5.04,4,5,2000 Feb
1938,basic,Hours,Senior Specialist,R413-1938-SNRSP,ARMDAXX.01-WP,Research Deals,16.8,4,5,2000 Feb
1938,basic,Hours,Senior Specialist,R413-1938-SNRSP,ARMGPXX.05-WP,Analyze Changes,16.8,4,5,2000 Feb
1938,basic,Hours,Senior Specialist,R413-1938-SNRSP,ARMGPXX.01-WP,Daily/Monthly Reporting,16.8,4,5,2000 Feb
1938,basic,Hours,Senior Specialist,R413-1938-SNRSP,ARMTSXX.01-WP,Ad Hoc Reqs,33.6,4,5,2000 Feb
1938,basic,Hours,Senior Specialist,R413-1938-SNRSP,AOA1938.15,Preventative OA,33.6,4,5,2000 Feb
1938,basic,Hours,Senior Specialist,R413-1938-SNRSP,ARMMRXX.06-WP,Liquid Reporting/Recon,42,4,5,2000 Feb
1938,basic,Hours,Specialist,R413-1938-SP,ARMCBXX.01-WP,Curve Validation,0,4,5,2000 Feb
1938,basic,Hours,Specialist,R413-1938-SP,ARMCBXX.02-WP,Curve Setup,3.36,4,5,2000 Feb
1938,basic,Hours,Specialist,R413-1938-SP,ARMCBXX.04-WP,Calc Books - M,16.8,4,5,2000 Feb
1938,basic,Hours,Specialist,R413-1938-SP,ARMDAXX.01-WP,Research Deals,8.4,4,5,2000 Feb
1938,basic,Hours,Specialist,R413-1938-SP,ARMGPXX.05-WP,Analyze Changes,30.24,4,5,2000 Feb
1938,basic,Hours,Specialist,R413-1938-SP,ARMGPXX.01-WP,Daily/Monthly Reporting,16.8,4,5,2000 Feb
1938,basic,Hours,Specialist,R413-1938-SP,ARMTSXX.01-WP,Ad Hoc Reqs,33.6,4,5,2000 Feb
1938,basic,Hours,Specialist,R413-1938-SP,AOA1938.15,Preventative OA,16.8,4,5,2000 Feb
1938,basic,Hours,Specialist,R413-1938-SP,ARMMRXX.06-WP,Liquid Reporting/Recon,42,4,5,2000 Feb
0261,basic,Hours,Senior Specialist,R413-0261-SNRSP,ADCCFXX.05-PW,Generate Confirm,38,4,5,2000 Feb
0261,basic,Hours,Senior Specialist,R413-0261-SNRSP,ADCCFXX.11-PW,Exception Report,9.5,4,5,2000 Feb
0261,basic,Hours,Senior Specialist,R413-0261-SNRSP,ABP0261.04,System Coordination,38,5,5,2000 Feb
0261,basic,Hours,Specialist,R413-0261-SP,ADCCFXX.19-PW,Emissions Trading Support,161.5,4,5,2000 Feb
0261,basic,Hours,Specialist,R413-0261-SP,ADCCFXX.15-PW,Broker Verbal Check-out,28.5,4,5,2000 Feb
0261,basic,Hours,Specialist,R413-0261-SP,ADCCFXX.05-PW,Generate Confirm,0,4,5,2000 Feb
0261,basic,Hours,Specialist,R413-0261-SP,ADCCFXX.08-PW,Rcv 3rd party Paper,161.5,4,5,2000 Feb
0261,basic,Hours,Specialist,R413-0261-SP,ADCCFXX.11-PW,Exception Report,38,4,5,2000 Feb
0261,basic,Hours,Specialist,R413-0261-SP,ADCCFXX.14-PW,Cnterprty Vrbal Chk-out,9.5,4,5,2000 Feb
0261,basic,Hours,Specialist,R413-0261-SP,AGDCTXX.02-PW,SetUp New Contracts-Stand,9.5,4,5,2000 Feb
0261,basic,Hours,Specialist,R413-0261-SP,AGDCTXX.06-PW,Conduct Contract Research/Report,161.5,4,5,2000 Feb
0261,basic,Hours,Specialist,R413-0261-SP,ABP0261.04,System Coordination,9.5,5,5,2000 Feb
0261,basic,Hours,Specialist,R413-0261-SP,ADCCFXX.16-PW,Broker Stmt,266,4,5,2000 Feb
0261,basic,Hours,Manager,R413-0261-MGR,AHR0261.03,Personnel Planning,0,6,5,2000 Feb
0261,basic,Hours,Manager,R413-0261-MGR,AHR0261.04,Systems Security Access,0,6,5,2000 Feb
0261,basic,Hours,Manager,R413-0261-MGR,ADCCFXX.06-PW,Review Confirm,19,4,5,2000 Feb
0261,basic,Hours,Manager,R413-0261-MGR,ABP0261.02,Special Projects,38,5,5,2000 Feb
0261,basic,Hours,Manager,R413-0261-MGR,ABP0261.03,"General Meetings, Planning, and Reporting",19,5,5,2000 Feb
0261,basic,Hours,Manager,R413-0261-MGR,APE0261.02,Provide Mentoring,57,5,5,2000 Feb
0261,basic,Hours,Clerk,R413-0261-CLERK,ADCIRCC.01-PW,Faxing Confirmations,57,4,5,2000 Feb
0261,basic,Hours,Clerk,R413-0261-CLERK,ADCIRCC.02-PW,Track/Logging Confirms,114,4,5,2000 Feb
0261,basic,Hours,Senior Clerk,R413-0261-SNRCK,ADCCFXX.05-PW,Generate Confirm,171,4,5,2000 Feb
0261,basic,Hours,Staff,R413-0261-STAFF,ADCCFXX.05-PW,Generate Confirm,171,4,5,2000 Feb
0261,basic,Hours,Staff,R413-0261-STAFF,ADCCFXX.09-PW,FolU Unexecut confirm,123.5,4,5,2000 Feb
0261,basic,Hours,Staff,R413-0261-STAFF,ADCCFXX.11-PW,Exception Report,38,4,5,2000 Feb
0261,basic,Hours,Staff,R413-0261-STAFF,ADCCFXX.14-PW,Cnterprty Vrbal Chk-out,9.5,4,5,2000 Feb
0834,basic,Hours,Senior Specialist,R413-0834-SNRSP,AOA0834.12,Compare Flash (DPR) to Unify,160,4,5,2000 Feb
0834,basic,Hours,Senior Specialist,R413-0834-SNRSP,ATR0834.05,Profess Career Development,8,5,5,2000 Feb
0834,basic,Hours,Senior Specialist,R413-0834-SNRSP,ASTSTXX.04-PW,"Cash Forecasting, Calls, & Collections",64,3,5,2000 Feb
0834,basic,Hours,Senior Specialist,R413-0834-SNRSP,ASTSTXX.05-PW,Process/Apply Cash Receipts,30,3,5,2000 Feb
0834,basic,Hours,Senior Specialist,R413-0834-SNRSP,ASTSTXX.06-PW,G/L Interface/Downloads,44,3,5,2000 Feb
0834,basic,Hours,Senior Specialist,R413-0834-SNRSP,ASTSTXX.08-PW,Reconciling,160,3,5,2000 Feb
0834,basic,Hours,Senior Specialist,R413-0834-SNRSP,ASTSTXX.13-PW,Emissions Support,0,3,5,2000 Feb
0834,basic,Hours,Senior Specialist,R413-0834-SNRSP,ASTSTXX.12-PW,Ancillary Services,96,3,5,2000 Feb
0834,basic,Hours,Specialist,R413-0834-SP,AOA0834.12,Compare Flash (DPR) to Unify,136,4,5,2000 Feb
0834,basic,Hours,Specialist,R413-0834-SP,ATR0834.05,Profess Career Development,68,5,5,2000 Feb
0834,basic,Hours,Specialist,R413-0834-SP,ATR0834.01,Participate in Training,47,5,5,2000 Feb
0834,basic,Hours,Specialist,R413-0834-SP,ASTSTXX.01-PW,Preparing Invoices-3rd Party,32,3,5,2000 Feb
0834,basic,Hours,Specialist,R413-0834-SP,ASTSTXX.02-PW,Preparing Payments-3rd Party,32,3,5,2000 Feb
0834,basic,Hours,Specialist,R413-0834-SP,ASTSTXX.05-PW,Process/Apply Cash Receipts,71,3,5,2000 Feb
0834,basic,Hours,Specialist,R413-0834-SP,ASTSTXX.06-PW,G/L Interface/Downloads,20,3,5,2000 Feb
0834,basic,Hours,Specialist,R413-0834-SP,ASTSTXX.08-PW,Reconciling,237,3,5,2000 Feb
0834,basic,Hours,Specialist,R413-0834-SP,ADCCFXX.14-PW,Cnterprty Vrbal Chk-out,230,4,5,2000 Feb
0834,basic,Hours,Specialist,R413-0834-SP,ASTSTXX.12-PW,Ancillary Services,15,3,5,2000 Feb
0834,basic,Hours,Specialist,R413-0834-SP,ASTSTXX.13-PW,Emissions Support,20,3,5,2000 Feb
0834,basic,Hours,Manager,R413-0834-MGR,APE0834.01,Dvlp Employee Careers,40,5,5,2000 Feb
0834,basic,Hours,Manager,R413-0834-MGR,AOA0834.12,Compare Flash (DPR) to Unify,15,4,5,2000 Feb
0834,basic,Hours,Manager,R413-0834-MGR,ATR0834.05,Profess Career Development,5,5,5,2000 Feb
0834,basic,Hours,Manager,R413-0834-MGR,ASTSTXX.08-PW,Reconciling,40,3,5,2000 Feb
0834,basic,Hours,Manager,R413-0834-MGR,ABP0834.01,Bus plan/budg activities,10,5,5,2000 Feb
0834,basic,Hours,Manager,R413-0834-MGR,ASTSTGE.11-PW,GENCO,40,3,5,2000 Feb
0834,basic,Hours,Manager,R413-0834-MGR,AOA0834.06,Process Improvement,25,4,5,2000 Feb
0834,basic,Hours,Senior Clerk,R413-0834-SNRCK,ATR0834.05,Profess Career Development,0,5,5,2000 Feb
0834,basic,Hours,Senior Clerk,R413-0834-SNRCK,ASTSTXX.01-PW,Preparing Invoices-3rd Party,43,3,5,2000 Feb
0834,basic,Hours,Senior Clerk,R413-0834-SNRCK,ASTSTXX.02-PW,Preparing Payments-3rd Party,45,3,5,2000 Feb
0834,basic,Hours,Senior Clerk,R413-0834-SNRCK,ASTSTXX.08-PW,Reconciling,44,3,5,2000 Feb
0834,basic,Hours,Senior Clerk,R413-0834-SNRCK,AXX0834.01,Filing,0,5,5,2000 Feb
0834,basic,Hours,Senior Clerk,R413-0834-SNRCK,ADCCFXX.14-PW,Cnterprty Vrbal Chk-out,45,4,5,2000 Feb
0834,basic,Hours,Senior Clerk,R413-0834-SNRCK,ASTSTXX.12-PW,Ancillary Services,0,3,5,2000 Feb
0834,basic,Hours,Senior Clerk,R413-0834-SNRCK,ASTSTXX.13-PW,Emissions Support,0,3,5,2000 Feb
0448,basic,Hours,Senior Specialist,R413-0448-SNRSP,AVMXXXX.08,Reconcile Vol Discrepancies,0,3,5,2000 Feb
0448,basic,Hours,Senior Specialist,R413-0448-SNRSP,AVMXXXX.12,Monitor Transmission Exposure,0,3,5,2000 Feb
0448,basic,Hours,Senior Specialist,R413-0448-SNRSP,ARMGPXX.08-PA,Control Area Checkout,0,4,5,2000 Feb
0448,basic,Hours,Senior Specialist,R413-0448-SNRSP,ARMCBXX.06-PA,Inner-company Book Balancing,0,4,5,2000 Feb
0448,basic,Hours,Senior Specialist,R413-0448-SNRSP,ARMRWXX.01-PA,Deal w/Var & Issues,0,4,5,2000 Feb
0448,basic,Hours,Senior Specialist,R413-0448-SNRSP,ABP0448.02,Special Projects,0,5,5,2000 Feb
0448,basic,Hours,Senior Specialist,R413-0448-SNRSP,ABP0448.04,System Coordination,0,5,5,2000 Feb
0448,basic,Hours,Senior Specialist,R413-0448-SNRSP,ATR0448.01,Participate in Training,0,5,5,2000 Feb
0448,basic,Hours,Senior Specialist,R413-0448-SNRSP,ABD0448.06,Customer Service,0,5,5,2000 Feb
0448,basic,Hours,Specialist,R413-0448-SP,AVMXXXX.08,Reconcile Vol Discrepancies,0,3,5,2000 Feb
0448,basic,Hours,Specialist,R413-0448-SP,AVMXXXX.12,Monitor Transmission Exposure,0,3,5,2000 Feb
0448,basic,Hours,Specialist,R413-0448-SP,ARMGPXX.08-PA,Control Area Checkout,0,4,5,2000 Feb
0448,basic,Hours,Specialist,R413-0448-SP,ARMCBXX.06-PA,Inner-company Book Balancing,0,4,5,2000 Feb
0448,basic,Hours,Specialist,R413-0448-SP,ARMRWXX.01-PA,Deal w/Var & Issues,0,4,5,2000 Feb
0448,basic,Hours,Specialist,R413-0448-SP,ABP0448.02,Special Projects,0,5,5,2000 Feb
0448,basic,Hours,Specialist,R413-0448-SP,ABP0448.04,System Coordination,0,5,5,2000 Feb
0448,basic,Hours,Specialist,R413-0448-SP,ATR0448.01,Participate in Training,0,5,5,2000 Feb
0448,basic,Hours,Specialist,R413-0448-SP,ABD0448.06,Customer Service,0,5,5,2000 Feb
0448,basic,Hours,Manager,R413-0448-MGR,AVMXXXX.08,Reconcile Vol Discrepancies,0,3,5,2000 Feb
0448,basic,Hours,Manager,R413-0448-MGR,AVMXXXX.12,Monitor Transmission Exposure,0,3,5,2000 Feb
0448,basic,Hours,Manager,R413-0448-MGR,ARMGPXX.08-PA,Control Area Checkout,0,4,5,2000 Feb
0448,basic,Hours,Manager,R413-0448-MGR,ARMCBXX.06-PA,Inner-company Book Balancing,0,4,5,2000 Feb
0448,basic,Hours,Manager,R413-0448-MGR,ARMRWXX.01-PA,Deal w/Var & Issues,0,4,5,2000 Feb
0448,basic,Hours,Manager,R413-0448-MGR,ABP0448.02,Special Projects,0,5,5,2000 Feb
0448,basic,Hours,Manager,R413-0448-MGR,ABP0448.04,System Coordination,0,5,5,2000 Feb
0448,basic,Hours,Manager,R413-0448-MGR,ATR0448.01,Participate in Training,0,5,5,2000 Feb
0448,basic,Hours,Manager,R413-0448-MGR,ABD0448.06,Customer Service,0,5,5,2000 Feb
2374,basic,Hours,Senior Specialist,R413-2374-SNRSP,ARMDAXX.01-GC,Research Deals,16.8,4,5,2000 Feb
2374,basic,Hours,Senior Specialist,R413-2374-SNRSP,ARMCBXX.01-GC,Curve Validation,0,4,5,2000 Feb
2374,basic,Hours,Senior Specialist,R413-2374-SNRSP,ARMCBXX.02-GC,Curve Setup,0,4,5,2000 Feb
2374,basic,Hours,Senior Specialist,R413-2374-SNRSP,ARMCBXX.04-GC,Calc Books - M,16.8,4,5,2000 Feb
2374,basic,Hours,Senior Specialist,R413-2374-SNRSP,ARMGPXX.01-GC,Daily/Monthly Reporting,58.8,4,5,2000 Feb
2374,basic,Hours,Senior Specialist,R413-2374-SNRSP,ARMGPXX.05-GC,Analyze Changes,42,4,5,2000 Feb
2374,basic,Hours,Senior Specialist,R413-2374-SNRSP,ARMTSXX.01-GC,Ad Hoc Reqs,58.8,4,5,2000 Feb
2374,basic,Hours,Senior Specialist,R413-2374-SNRSP,ARMMRXX.06-GC,Liquid Reporting/Recon,25.2,4,5,2000 Feb
2374,basic,Hours,Senior Specialist,R413-2374-SNRSP,ATR2374.01,Participate in Training,100.8,5,5,2000 Feb
2374,basic,Hours,Analyst,R413-2374-ANA,ARMDAXX.01-GC,Research Deals,16.8,4,5,2000 Feb
2374,basic,Hours,Analyst,R413-2374-ANA,ARMCBXX.02-GC,Curve Setup,0,4,5,2000 Feb
2374,basic,Hours,Analyst,R413-2374-ANA,ARMCBXX.04-GC,Calc Books - M,33.6,4,5,2000 Feb
2374,basic,Hours,Analyst,R413-2374-ANA,ARMGPXX.01-GC,Daily/Monthly Reporting,67.2,4,5,2000 Feb
2374,basic,Hours,Analyst,R413-2374-ANA,ARMGPXX.05-GC,Analyze Changes,50.4,4,5,2000 Feb
2374,basic,Hours,Analyst,R413-2374-ANA,ARMTSXX.01-GC,Ad Hoc Reqs,168,4,5,2000 Feb
2374,basic,Hours,Analyst,R413-2374-ANA,ARMMRXX.06-GC,Liquid Reporting/Recon,0,4,5,2000 Feb
0469,basic,Hours,Senior Specialist,R413-0469-SNRSP,ARMBDXX.03-CR,Setup New Books,10.5,4,5,2000 Feb
0469,basic,Hours,Senior Specialist,R413-0469-SNRSP,ARMACXX.04-CR,Value@Risk Data Maint,21,4,5,2000 Feb
0469,basic,Hours,Senior Specialist,R413-0469-SNRSP,ARMACXX.05-CR,Process Quotes,10.5,4,5,2000 Feb
0469,basic,Hours,Senior Specialist,R413-0469-SNRSP,ARMACXX.07-CR,Portfolio Hierarchy Maintenance,52.5,4,5,2000 Feb
0469,basic,Hours,Senior Specialist,R413-0469-SNRSP,ARMCBXX.01-CR,Curve Validation,52.5,4,5,2000 Feb
0469,basic,Hours,Senior Specialist,R413-0469-SNRSP,ARMMRXX.02-CR,Benchmark Reporting,31.5,4,5,2000 Feb
0469,basic,Hours,Senior Specialist,R413-0469-SNRSP,ARMACXX.02-CR,Limit Monitoring,21,4,5,2000 Feb
0469,basic,Hours,Senior Specialist,R413-0469-SNRSP,ARMGPXX.07-CR,Originations Reporting,10.5,4,5,2000 Feb
0469,basic,Hours,Senior Specialist,R413-0469-SNRSP,ARMMRXX.04-CR,P/L report,21,4,5,2000 Feb
0469,basic,Hours,Senior Specialist,R413-0469-SNRSP,ARMMRXX.03-CR,Process Consolidated DPR,73.5,4,5,2000 Feb
0469,basic,Hours,Senior Specialist,R413-0469-SNRSP,ABP0469.02,Special Projects,31.5,5,5,2000 Feb
0469,basic,Hours,Specialist,R413-0469-SP,ARMACXX.08-CR,Coordinate CAS Audit w/AA,0,4,5,2000 Feb
0469,basic,Hours,Specialist,R413-0469-SP,ARMGPXX.04-CR,Rho & Drift Reporting,0,4,5,2000 Feb
0469,basic,Hours,Specialist,R413-0469-SP,ARMGPXX.02-CR,Prepare DPR for all Trading Act,0,4,5,2000 Feb
0469,basic,Hours,Specialist,R413-0469-SP,ARMACXX.10-CR,Monitor Compliance w/Schdle Policy,0,4,5,2000 Feb
0469,basic,Hours,Specialist,R413-0469-SP,ARMMRXX.05-CR,Recon & Report for Bus Analysis & Report,0,4,5,2000 Feb
0469,basic,Hours,Manager,R413-0469-MGR,ARMACXX.02-CR,Limit Monitoring,10,4,5,2000 Feb
0469,basic,Hours,Manager,R413-0469-MGR,ARMACXX.04-CR,Value@Risk Data Maint,10,4,5,2000 Feb
0469,basic,Hours,Manager,R413-0469-MGR,ARMCBXX.01-CR,Curve Validation,10,4,5,2000 Feb
0469,basic,Hours,Manager,R413-0469-MGR,ARMACXX.08-CR,Coordinate CAS Audit w/AA,8,4,5,2000 Feb
0469,basic,Hours,Manager,R413-0469-MGR,ARMACXX.09-CR,Bus Risk Mngmt Database,0,4,5,2000 Feb
0469,basic,Hours,Manager,R413-0469-MGR,ARMGPXX.04-CR,Rho & Drift Reporting,20,4,5,2000 Feb
0469,basic,Hours,Manager,R413-0469-MGR,ARMGPXX.02-CR,Prepare DPR for all Trading Act,0,4,5,2000 Feb
0469,basic,Hours,Manager,R413-0469-MGR,AOA0469.15,Preventative OA,0,4,5,2000 Feb
0469,basic,Hours,Manager,R413-0469-MGR,ARMMRXX.03-CR,Process Consolidated DPR,20,4,5,2000 Feb
0469,basic,Hours,Manager,R413-0469-MGR,ARMMRXX.04-CR,P/L report,6,4,5,2000 Feb
0469,basic,Hours,Manager,R413-0469-MGR,ARMGPXX.07-CR,Originations Reporting,4,4,5,2000 Feb
0469,basic,Hours,Manager,R413-0469-MGR,ARMMRXX.02-CR,Benchmark Reporting,20,4,5,2000 Feb
0469,basic,Hours,Manager,R413-0469-MGR,ARMMRXX.05-CR,Recon & Report for Bus Analysis & Report,0,4,5,2000 Feb
0469,basic,Hours,Manager,R413-0469-MGR,ARMACXX.05-CR,Process Quotes,0,4,5,2000 Feb
0469,basic,Hours,Manager,R413-0469-MGR,ABP0469.02,Special Projects,34,5,5,2000 Feb
0469,basic,Hours,Manager,R413-0469-MGR,ARMACXX.10-CR,Monitor Compliance w/Schdle Policy,10,4,5,2000 Feb
0469,basic,Hours,Manager,R413-0469-MGR,ARMBDXX.03-CR,Setup New Books,2,4,5,2000 Feb
0469,basic,Hours,Manager,R413-0469-MGR,ARMACXX.01-CR,Nymex Limits & Exemp,8,4,5,2000 Feb
0469,basic,Hours,Manager,R413-0469-MGR,ARMACXX.07-CR,Portfolio Hierarchy Maintenance,6,4,5,2000 Feb
0469,basic,Hours,Analyst,R413-0469-ANA,ARMACXX.01-CR,Nymex Limits & Exemp,31.5,4,5,2000 Feb
0469,basic,Hours,Analyst,R413-0469-ANA,ARMACXX.04-CR,Value@Risk Data Maint,42,4,5,2000 Feb
0469,basic,Hours,Analyst,R413-0469-ANA,ARMACXX.08-CR,Coordinate CAS Audit w/AA,42,4,5,2000 Feb
0469,basic,Hours,Analyst,R413-0469-ANA,ARMGPXX.03-CR,Generate Brokerage Reports,10.5,4,5,2000 Feb
0469,basic,Hours,Analyst,R413-0469-ANA,AOA0469.15,Preventative OA,0,4,5,2000 Feb
0469,basic,Hours,Analyst,R413-0469-ANA,ARMMRXX.03-CR,Process Consolidated DPR,126,4,5,2000 Feb
0469,basic,Hours,Analyst,R413-0469-ANA,ARMMRXX.04-CR,P/L report,10.5,4,5,2000 Feb
0469,basic,Hours,Analyst,R413-0469-ANA,ARMGPXX.07-CR,Originations Reporting,10.5,4,5,2000 Feb
0469,basic,Hours,Analyst,R413-0469-ANA,ARMMRXX.02-CR,Benchmark Reporting,84,4,5,2000 Feb
0469,basic,Hours,Analyst,R413-0469-ANA,ARMBDXX.03-CR,Setup New Books,21,4,5,2000 Feb
0469,basic,Hours,Analyst,R413-0469-ANA,ARMCBXX.01-CR,Curve Validation,21,4,5,2000 Feb
0469,basic,Hours,Analyst,R413-0469-ANA,ARMGPXX.04-CR,Rho & Drift Reporting,73.5,4,5,2000 Feb
0469,basic,Hours,Analyst,R413-0469-ANA,ARMACXX.10-CR,Monitor Compliance w/Schdle Policy,31.5,4,5,2000 Feb
0470,basic,Hours,Specialist,R413-0470-SP,ARMMRXX.01-AM,Value@Risk Report,0,4,5,2000 Feb
0470,basic,Hours,Specialist,R413-0470-SP,ARMACXX.03-CR,Value@Risk Calcs/Analysis,0,4,5,2000 Feb
0470,basic,Hours,Specialist,R413-0470-SP,AOA0470.06,Operational Process Improvement,0,4,5,2000 Feb
0470,basic,Hours,Specialist,R413-0470-SP,AEOLXXX.01,EOL Global Database Support,0,3,5,2000 Feb
0470,basic,Hours,Specialist,R413-0470-SP,ABP0470.02,Special Projects,0,5,5,2000 Feb
0470,basic,Hours,Specialist,R413-0470-SP,ABP0470.04,System Coordination,0,5,5,2000 Feb
0470,basic,Hours,Specialist,R413-0470-SP,ABD0470.06,Customer Service,0,5,5,2000 Feb
2182,basic,Hours,Senior Specialist,R413-2182-SNRSP,ARMCBXX.03-MA,Calc Books- S,4,4,5,2000 Feb
