,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Predicted Actual,Predicted Actual,Predicted Actual,Predicted Actual,Predicted Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2000-07-15 00:00:00,4.7499,68.08664503436025,0,85.1014976284469,0,,,,,,,,,1999-07-16 00:00:00,2.7142,84.23100553161918,0,-24.073221380936765,0,,,,,,,,,,1998-07-16 00:00:00,1.947,52.48268154119372,0,-29.022922892280125,0,,,,,,,,,,1997-07-16 00:00:00,1.5188,0,38.10136626978613,0,20.048938931161462,,,,,,,,,,1996-07-15 00:00:00,1.2071,24.382037328391622,0,-19.332517397681716,0,,,,,,,,,,2000-07-15 00:00:00,4.7499,0,4.799400892595198,0,-5.782798135487956,,,,,,,,,2000-07-15 00:00:00,4.7499,2.360859411628432,0,2.9508381785943776,0,,,,,,,,,2000-07-15 00:00:00,4.7499,0,30.468258586981754,0,-36.71120477145433,,,,,,,,,2000-07-15 00:00:00,4.7499,32.21779388773066,0,40.26902058027456,0,,,,,,,,,2000-07-15 00:00:00,4.7499,11.277409979152193,0,14.095634732942328,0,,,,,,,,,2000-07-15 00:00:00,4.7499,0,36.07487750443979,0,-43.46661990509951,,,,,,,,,2000-07-15 00:00:00,4.7499,24.382037328391622,0,30.475108456756693,0,,,,,,,,,2000-07-15 00:00:00,4.7499,0,38.10136626978613,0,-45.90833621846532,,,,,,,,,2000-07-15 00:00:00,4.7499,52.48268154119372,0,65.59810365833805,0,,,,,,,,,2000-07-15 00:00:00,4.7499,84.23100553161918,0,105.28033381397083,0,,,,,,,,,2000-07-15 00:00:00,4.7499,68.08664503436025,0,85.1014976284469,0,,,,,,
,2000-07-16 00:00:00,4.6347,68.08664503436025,0,77.25791612048855,0,,,,,,,,,1999-07-17 00:00:00,2.731,84.23100553161918,0,-22.658140488005568,0,,,,,,,,,,1998-07-17 00:00:00,1.9074,52.48268154119372,0,-31.1012370813114,0,,,,,,,,,,1997-07-17 00:00:00,1.5434,0,38.10136626978613,0,19.11164532092472,,,,,,,,,,1996-07-16 00:00:00,1.2159,24.382037328391622,0,-19.11795546919187,0,,,,,,,,,,2000-07-16 00:00:00,4.6347,0,4.799400892595198,0,-5.229907152660986,,,,,,,,,2000-07-16 00:00:00,4.6347,2.360859411628432,0,2.6788671743747807,0,,,,,,,,,2000-07-16 00:00:00,4.6347,0,30.468258586981754,0,-33.20126138223401,,,,,,,,,2000-07-16 00:00:00,4.6347,32.21779388773066,0,36.55753072440796,0,,,,,,,,,2000-07-16 00:00:00,4.6347,11.277409979152193,0,12.796477103343989,0,,,,,,,,,2000-07-16 00:00:00,4.6347,0,36.07487750443979,0,-39.31079401658803,,,,,,,,,2000-07-16 00:00:00,4.6347,24.382037328391622,0,27.666297756525964,0,,,,,,,,,2000-07-16 00:00:00,4.6347,0,38.10136626978613,0,-41.51905882418594,,,,,,,,,2000-07-16 00:00:00,4.6347,52.48268154119372,0,59.552098744792495,0,,,,,,,,,2000-07-16 00:00:00,4.6347,84.23100553161918,0,95.57692197672824,0,,,,,,,,,2000-07-16 00:00:00,4.6347,68.08664503436025,0,77.25791612048855,0,,,,,,
,2000-07-17 00:00:00,4.3246,68.08664503436025,0,56.144247495333474,0,,,,,,,,,1999-07-18 00:00:00,2.7106,84.23100553161918,0,-24.3764530008506,0,,,,,,,,,,1998-07-18 00:00:00,1.8538,52.48268154119372,0,-33.91430881191939,0,,,,,,,,,,1997-07-18 00:00:00,1.501,0,38.10136626978613,0,20.727143250763657,,,,,,,,,,1996-07-17 00:00:00,1.2496,24.382037328391622,0,-18.29628081122507,0,,,,,,,,,,2000-07-17 00:00:00,4.3246,0,4.799400892595198,0,-3.741612935867218,,,,,,,,,2000-07-17 00:00:00,4.3246,2.360859411628432,0,1.9467646708288053,0,,,,,,,,,2000-07-17 00:00:00,4.3246,0,30.468258586981754,0,-23.753054394410984,,,,,,,,,2000-07-17 00:00:00,4.3246,32.21779388773066,0,26.566792839822707,0,,,,,,,,,2000-07-17 00:00:00,4.3246,11.277409979152193,0,9.299352268808901,0,,,,,,,,,2000-07-17 00:00:00,4.3246,0,36.07487750443979,0,-28.12397450246127,,,,,,,,,2000-07-17 00:00:00,4.3246,24.382037328391622,0,20.10542798099174,0,,,,,,,,,2000-07-17 00:00:00,4.3246,0,38.10136626978613,0,-29.703825143925283,,,,,,,,,2000-07-17 00:00:00,4.3246,52.48268154119372,0,43.27721919886835,0,,,,,,,,,2000-07-17 00:00:00,4.3246,84.23100553161918,0,69.45688716137319,0,,,,,,,,,2000-07-17 00:00:00,4.3246,68.08664503436025,0,56.144247495333474,0,,,,,,
,2000-07-18 00:00:00,4.2698,68.08664503436025,0,52.41309934745052,0,,,,,,,,,1999-07-19 00:00:00,2.7195,84.23100553161918,0,-23.626797051619175,0,,,,,,,,,,1998-07-19 00:00:00,1.8843,52.48268154119372,0,-32.31358702491297,0,,,,,,,,,,1997-07-19 00:00:00,1.5179,0,38.10136626978613,0,20.083230160804266,,,,,,,,,,1996-07-18 00:00:00,1.1995,24.382037328391622,0,-19.517820881377492,0,,,,,,,,,,2000-07-18 00:00:00,4.2698,0,4.799400892595198,0,-3.478605766953,,,,,,,,,2000-07-18 00:00:00,4.2698,2.360859411628432,0,1.817389575071567,0,,,,,,,,,2000-07-18 00:00:00,4.2698,0,30.468258586981754,0,-22.08339382384438,,,,,,,,,2000-07-18 00:00:00,4.2698,32.21779388773066,0,24.80125773477506,0,,,,,,,,,2000-07-18 00:00:00,4.2698,11.277409979152193,0,8.681350201951359,0,,,,,,,,,2000-07-18 00:00:00,4.2698,0,36.07487750443979,0,-26.147071215217963,,,,,,,,,2000-07-18 00:00:00,4.2698,24.382037328391622,0,18.76929233539587,0,,,,,,,,,2000-07-18 00:00:00,4.2698,0,38.10136626978613,0,-27.615870272340995,,,,,,,,,2000-07-18 00:00:00,4.2698,52.48268154119372,0,40.401168250410926,0,,,,,,,,,2000-07-18 00:00:00,4.2698,84.23100553161918,0,64.84102805824044,0,,,,,,,,,2000-07-18 00:00:00,4.2698,68.08664503436025,0,52.41309934745052,0,,,,,,
,2000-07-19 00:00:00,4.4063,68.08664503436025,0,61.70692639464068,0,,,,,,,,,1999-07-20 00:00:00,2.7432,84.23100553161918,0,-21.630522220519815,0,,,,,,,,,,1998-07-20 00:00:00,1.968,52.48268154119372,0,-27.92078657991506,0,,,,,,,,,,1997-07-20 00:00:00,1.4934,0,38.10136626978613,0,21.016713634414025,,,,,,,,,,1996-07-19 00:00:00,1.1789,24.382037328391622,0,-20.02009085034236,0,,,,,,,,,,2000-07-19 00:00:00,4.4063,0,4.799400892595198,0,-4.1337239887922435,,,,,,,,,2000-07-19 00:00:00,4.4063,2.360859411628432,0,2.1396468847588475,0,,,,,,,,,2000-07-19 00:00:00,4.4063,0,30.468258586981754,0,-26.242311120967383,,,,,,,,,2000-07-19 00:00:00,4.4063,32.21779388773066,0,29.19898660045029,0,,,,,,,,,2000-07-19 00:00:00,4.4063,11.277409979152193,0,10.22071666410563,0,,,,,,,,,2000-07-19 00:00:00,4.4063,0,36.07487750443979,0,-31.07129199457399,,,,,,,,,2000-07-19 00:00:00,4.4063,24.382037328391622,0,22.097440430721324,0,,,,,,,,,2000-07-19 00:00:00,4.4063,0,38.10136626978613,0,-32.816706768166796,,,,,,,,,2000-07-19 00:00:00,4.4063,52.48268154119372,0,47.56505428078386,0,,,,,,,,,2000-07-19 00:00:00,4.4063,84.23100553161918,0,76.33856031330644,0,,,,,,,,,2000-07-19 00:00:00,4.4063,68.08664503436025,0,61.70692639464068,0,,,,,,
,2000-07-20 00:00:00,4.2533,68.08664503436025,0,51.28966970438359,0,,,,,,,,,1999-07-21 00:00:00,2.7641,84.23100553161918,0,-19.870094204908963,0,,,,,,,,,,1998-07-21 00:00:00,1.9986,52.48268154119372,0,-26.314816524754534,0,,,,,,,,,,1997-07-21 00:00:00,1.4732,0,38.10136626978613,0,21.786361233063705,,,,,,,,,,1996-07-20 00:00:00,1.1777,24.382037328391622,0,-20.04934929513643,0,,,,,,,,,,2000-07-20 00:00:00,4.2533,0,4.799400892595198,0,-3.3994156522251804,,,,,,,,,2000-07-20 00:00:00,4.2533,2.360859411628432,0,1.7784353947796985,0,,,,,,,,,2000-07-20 00:00:00,4.2533,0,30.468258586981754,0,-21.580667557159188,,,,,,,,,2000-07-20 00:00:00,4.2533,32.21779388773066,0,24.269664135627515,0,,,,,,,,,2000-07-20 00:00:00,4.2533,11.277409979152193,0,8.49527293729535,0,,,,,,,,,2000-07-20 00:00:00,4.2533,0,36.07487750443979,0,-25.551835736394718,,,,,,,,,2000-07-20 00:00:00,4.2533,24.382037328391622,0,18.366988719477416,0,,,,,,,,,2000-07-20 00:00:00,4.2533,0,38.10136626978613,0,-26.987197728889534,,,,,,,,,2000-07-20 00:00:00,4.2533,52.48268154119372,0,39.535204004981246,0,,,,,,,,,2000-07-20 00:00:00,4.2533,84.23100553161918,0,63.45121646696875,0,,,,,,,,,2000-07-20 00:00:00,4.2533,68.08664503436025,0,51.28966970438359,0,,,,,,
,2000-07-21 00:00:00,4.1457,68.08664503436025,0,43.96354669868639,0,,,,,,,,,1999-07-22 00:00:00,2.8123,84.23100553161918,0,-15.810159738284918,0,,,,,,,,,,1998-07-22 00:00:00,1.9607,52.48268154119372,0,-28.303910155165767,0,,,,,,,,,,1997-07-22 00:00:00,1.5218,0,38.10136626978613,0,19.9346348323521,,,,,,,,,,1996-07-21 00:00:00,1.181,24.382037328391622,0,-19.968888571952736,0,,,,,,,,,,2000-07-21 00:00:00,4.1457,0,4.799400892595198,0,-2.8830001161819343,,,,,,,,,2000-07-21 00:00:00,4.1457,2.360859411628432,0,1.5244069220884777,0,,,,,,,,,2000-07-21 00:00:00,4.1457,0,30.468258586981754,0,-18.302282933199933,,,,,,,,,2000-07-21 00:00:00,4.1457,32.21779388773066,0,20.803029513307678,0,,,,,,,,,2000-07-21 00:00:00,4.1457,11.277409979152193,0,7.281823623538568,0,,,,,,,,,2000-07-21 00:00:00,4.1457,0,36.07487750443979,0,-21.670178916916974,,,,,,,,,2000-07-21 00:00:00,4.1457,24.382037328391622,0,15.743481502942464,0,,,,,,,,,2000-07-21 00:00:00,4.1457,0,38.10136626978613,0,-22.887490718260523,,,,,,,,,2000-07-21 00:00:00,4.1457,52.48268154119372,0,33.88806747114877,0,,,,,,,,,2000-07-21 00:00:00,4.1457,84.23100553161918,0,54.38796027176648,0,,,,,,,,,2000-07-21 00:00:00,4.1457,68.08664503436025,0,43.96354669868639,0,,,,,,
,2000-07-22 00:00:00,3.9731,68.08664503436025,0,32.211791765755834,0,,,,,,,,,1999-07-23 00:00:00,2.8522,84.23100553161918,0,-12.449342617573327,0,,,,,,,,,,1998-07-23 00:00:00,1.9238,52.48268154119372,0,-30.240521104035825,0,,,,,,,,,,1997-07-23 00:00:00,1.4787,0,38.10136626978613,0,21.57680371857989,,,,,,,,,,1996-07-22 00:00:00,1.1753,24.382037328391622,0,-20.10786618472457,0,,,,,,,,,,2000-07-22 00:00:00,3.9731,0,4.799400892595198,0,-2.054623522120005,,,,,,,,,2000-07-22 00:00:00,3.9731,2.360859411628432,0,1.1169225876414113,0,,,,,,,,,2000-07-22 00:00:00,3.9731,0,30.468258586981754,0,-13.043461501086894,,,,,,,,,2000-07-22 00:00:00,3.9731,32.21779388773066,0,15.242238288285376,0,,,,,,,,,2000-07-22 00:00:00,3.9731,11.277409979152193,0,5.335342661136903,0,,,,,,,,,2000-07-22 00:00:00,3.9731,0,36.07487750443979,0,-15.443655059650679,,,,,,,,,2000-07-22 00:00:00,3.9731,24.382037328391622,0,11.535141860062078,0,,,,,,,,,2000-07-22 00:00:00,3.9731,0,38.10136626978613,0,-16.31119490009545,,,,,,,,,2000-07-22 00:00:00,3.9731,52.48268154119372,0,24.829556637138754,0,,,,,,,,,2000-07-22 00:00:00,3.9731,84.23100553161918,0,39.84968871700904,0,,,,,,,,,2000-07-22 00:00:00,3.9731,68.08664503436025,0,32.211791765755834,0,,,,,,
,2000-07-23 00:00:00,4.141,68.08664503436025,0,43.643539467024915,0,,,,,,,,,1999-07-24 00:00:00,2.9092,84.23100553161918,0,-7.6481753022710395,0,,,,,,,,,,1998-07-24 00:00:00,1.9195,52.48268154119372,0,-30.466196634662957,0,,,,,,,,,,1997-07-24 00:00:00,1.4662,0,38.10136626978613,0,22.053070796952213,,,,,,,,,,1996-07-23 00:00:00,1.2002,24.382037328391622,0,-19.500753455247622,0,,,,,,,,,,2000-07-23 00:00:00,4.141,0,4.799400892595198,0,-2.8604429319867384,,,,,,,,,2000-07-23 00:00:00,4.141,2.360859411628432,0,1.5133108828538249,0,,,,,,,,,2000-07-23 00:00:00,4.141,0,30.468258586981754,0,-18.159082117841127,,,,,,,,,2000-07-23 00:00:00,4.141,32.21779388773066,0,20.65160588203535,0,,,,,,,,,2000-07-23 00:00:00,4.141,11.277409979152193,0,7.2288197966365555,0,,,,,,,,,2000-07-23 00:00:00,4.141,0,36.07487750443979,0,-21.50062699264612,,,,,,,,,2000-07-23 00:00:00,4.141,24.382037328391622,0,15.62888592749903,0,,,,,,,,,2000-07-23 00:00:00,4.141,0,38.10136626978613,0,-22.70841429679254,,,,,,,,,2000-07-23 00:00:00,4.141,52.48268154119372,0,33.641398867905174,0,,,,,,,,,2000-07-23 00:00:00,4.141,84.23100553161918,0,53.99207454576789,0,,,,,,,,,2000-07-23 00:00:00,4.141,68.08664503436025,0,43.643539467024915,0,,,,,,
,2000-07-24 00:00:00,3.9304,68.08664503436025,0,29.304492022788658,0,,,,,,,,,1999-07-25 00:00:00,2.9103,84.23100553161918,0,-7.555521196186249,0,,,,,,,,,,1998-07-25 00:00:00,1.9414,52.48268154119372,0,-29.31682590891081,0,,,,,,,,,,1997-07-25 00:00:00,1.4721,0,38.10136626978613,0,21.828272735960475,,,,,,,,,,1996-07-24 00:00:00,1.2009,24.382037328391622,0,-19.48368602911774,0,,,,,,,,,,2000-07-24 00:00:00,3.9304,0,4.799400892595198,0,-1.8496891040061902,,,,,,,,,2000-07-24 00:00:00,3.9304,2.360859411628432,0,1.0161138907648772,0,,,,,,,,,2000-07-24 00:00:00,3.9304,0,30.468258586981754,0,-11.742466859422773,,,,,,,,,2000-07-24 00:00:00,3.9304,32.21779388773066,0,13.866538489279279,0,,,,,,,,,2000-07-24 00:00:00,3.9304,11.277409979152193,0,4.853797255027105,0,,,,,,,,,2000-07-24 00:00:00,3.9304,0,36.07487750443979,0,-13.903257790211102,,,,,,,,,2000-07-24 00:00:00,3.9304,24.382037328391622,0,10.494028866139757,0,,,,,,,,,2000-07-24 00:00:00,3.9304,0,38.10136626978613,0,-14.684266560375583,,,,,,,,,2000-07-24 00:00:00,3.9304,52.48268154119372,0,22.588546135329782,0,,,,,,,,,2000-07-24 00:00:00,3.9304,84.23100553161918,0,36.2530247808089,0,,,,,,,,,2000-07-24 00:00:00,3.9304,68.08664503436025,0,29.304492022788658,0,,,,,,
,2000-07-25 00:00:00,4.0715,68.08664503436025,0,38.9115176371369,0,,,,,,,,,1999-07-26 00:00:00,2.9518,84.23100553161918,0,-4.059934466624046,0,,,,,,,,,,1998-07-26 00:00:00,1.9984,52.48268154119372,0,-26.325313061062772,0,,,,,,,,,,1997-07-26 00:00:00,1.4762,0,38.10136626978613,0,21.672057134254352,,,,,,,,,,1996-07-25 00:00:00,1.1792,24.382037328391622,0,-20.012776239143843,0,,,,,,,,,,2000-07-25 00:00:00,4.0715,0,4.799400892595198,0,-2.5268845699513736,,,,,,,,,2000-07-25 00:00:00,4.0715,2.360859411628432,0,1.3492311537456496,0,,,,,,,,,2000-07-25 00:00:00,4.0715,0,30.468258586981754,0,-16.041538146045905,,,,,,,,,2000-07-25 00:00:00,4.0715,32.21779388773066,0,18.412469206838082,0,,,,,,,,,2000-07-25 00:00:00,4.0715,11.277409979152193,0,6.445039803085482,0,,,,,,,,,2000-07-25 00:00:00,4.0715,0,36.07487750443979,0,-18.993423006087564,,,,,,,,,2000-07-25 00:00:00,4.0715,24.382037328391622,0,13.934334333175821,0,,,,,,,,,2000-07-25 00:00:00,4.0715,0,38.10136626978613,0,-20.060369341042414,,,,,,,,,2000-07-25 00:00:00,4.0715,52.48268154119372,0,29.99385250079223,0,,,,,,,,,2000-07-25 00:00:00,4.0715,84.23100553161918,0,48.138019661320385,0,,,,,,,,,2000-07-25 00:00:00,4.0715,68.08664503436025,0,38.9115176371369,0,,,,,,
,2000-07-26 00:00:00,4.0937,68.08664503436025,0,40.423041156899686,0,,,,,,,,,1999-07-27 00:00:00,2.9701,84.23100553161918,0,-2.5185070653954167,0,,,,,,,,,,1998-07-27 00:00:00,2.0324,52.48268154119372,0,-24.540901888662184,0,,,,,,,,,,1997-07-27 00:00:00,1.4746,0,38.10136626978613,0,21.73301932028601,,,,,,,,,,1996-07-26 00:00:00,1.1478,24.382037328391622,0,-20.77837221125534,0,,,,,,,,,,2000-07-26 00:00:00,4.0937,0,4.799400892595198,0,-2.633431269766986,,,,,,,,,2000-07-26 00:00:00,4.0937,2.360859411628432,0,1.4016422326838003,0,,,,,,,,,2000-07-26 00:00:00,4.0937,0,30.468258586981754,0,-16.717933486676895,,,,,,,,,2000-07-26 00:00:00,4.0937,32.21779388773066,0,19.127704231145696,0,,,,,,,,,2000-07-26 00:00:00,4.0937,11.277409979152193,0,6.695398304622658,0,,,,,,,,,2000-07-26 00:00:00,4.0937,0,36.07487750443979,0,-19.79428528668612,,,,,,,,,2000-07-26 00:00:00,4.0937,24.382037328391622,0,14.475615561866109,0,,,,,,,,,2000-07-26 00:00:00,4.0937,0,38.10136626978613,0,-20.906219672231657,,,,,,,,,2000-07-26 00:00:00,4.0937,52.48268154119372,0,31.15896803100672,0,,,,,,,,,2000-07-26 00:00:00,4.0937,84.23100553161918,0,50.00794798412232,0,,,,,,,,,2000-07-26 00:00:00,4.0937,68.08664503436025,0,40.423041156899686,0,,,,,,
,2000-07-27 00:00:00,4.2392,68.08664503436025,0,50.329648009399115,0,,,,,,,,,1999-07-28 00:00:00,3.0044,84.23100553161918,0,0.37061642433912095,0,,,,,,,,,,1998-07-28 00:00:00,2.1134,52.48268154119372,0,-20.289804683825494,0,,,,,,,,,,1997-07-28 00:00:00,1.4701,0,38.10136626978613,0,21.904475468500046,,,,,,,,,,1996-07-27 00:00:00,1.141,24.382037328391622,0,-20.944170065088404,0,,,,,,,,,,2000-07-27 00:00:00,4.2392,0,4.799400892595198,0,-3.331744099639588,,,,,,,,,2000-07-27 00:00:00,4.2392,2.360859411628432,0,1.7451472770757375,0,,,,,,,,,2000-07-27 00:00:00,4.2392,0,30.468258586981754,0,-21.151065111082744,,,,,,,,,2000-07-27 00:00:00,4.2392,32.21779388773066,0,23.81539324181051,0,,,,,,,,,2000-07-27 00:00:00,4.2392,11.277409979152193,0,8.336261456589304,0,,,,,,,,,2000-07-27 00:00:00,4.2392,0,36.07487750443979,0,-25.043179963582116,,,,,,,,,2000-07-27 00:00:00,4.2392,24.382037328391622,0,18.023201993147094,0,,,,,,,,,2000-07-27 00:00:00,4.2392,0,38.10136626978613,0,-26.449968464485547,,,,,,,,,2000-07-27 00:00:00,4.2392,52.48268154119372,0,38.795198195250414,0,,,,,,,,,2000-07-27 00:00:00,4.2392,84.23100553161918,0,62.26355928897292,0,,,,,,,,,2000-07-27 00:00:00,4.2392,68.08664503436025,0,50.329648009399115,0,,,,,,
,2000-07-28 00:00:00,4.2666,68.08664503436025,0,52.19522208334059,0,,,,,,,,,1999-07-29 00:00:00,3.1192,84.23100553161918,0,10.040335859369023,0,,,,,,,,,,1998-07-29 00:00:00,2.0634,52.48268154119372,0,-22.913938760885173,0,,,,,,,,,,1997-07-29 00:00:00,1.4773,0,38.10136626978613,0,21.630145631357582,,,,,,,,,,1996-07-28 00:00:00,1.1374,24.382037328391622,0,-21.031945399470615,0,,,,,,,,,,2000-07-28 00:00:00,4.2666,0,4.799400892595198,0,-3.463247684096697,,,,,,,,,2000-07-28 00:00:00,4.2666,2.360859411628432,0,1.8098348249543568,0,,,,,,,,,2000-07-28 00:00:00,4.2666,0,30.468258586981754,0,-21.985895396366047,,,,,,,,,2000-07-28 00:00:00,4.2666,32.21779388773066,0,24.698160794334335,0,,,,,,,,,2000-07-28 00:00:00,4.2666,11.277409979152193,0,8.645262490018075,0,,,,,,,,,2000-07-28 00:00:00,4.2666,0,36.07487750443979,0,-26.03163160720377,,,,,,,,,2000-07-28 00:00:00,4.2666,24.382037328391622,0,18.691269815945027,0,,,,,,,,,2000-07-28 00:00:00,4.2666,0,38.10136626978613,0,-27.49394590027769,,,,,,,,,2000-07-28 00:00:00,4.2666,52.48268154119372,0,40.23322366947912,0,,,,,,,,,2000-07-28 00:00:00,4.2666,84.23100553161918,0,64.57148884053929,0,,,,,,,,,2000-07-28 00:00:00,4.2666,68.08664503436025,0,52.19522208334059,0,,,,,,
,2000-07-29 00:00:00,4.1996,68.08664503436025,0,47.633416866038445,0,,,,,,,,,1999-07-30 00:00:00,3.0692,84.23100553161918,0,5.828785582788041,0,,,,,,,,,,1998-07-30 00:00:00,2.0347,52.48268154119372,0,-24.42019172111744,0,,,,,,,,,,1997-07-30 00:00:00,1.4968,0,38.10136626978613,0,20.88716898909676,,,,,,,,,,1996-07-29 00:00:00,1.1424,24.382037328391622,0,-20.910035212828653,0,,,,,,,,,,2000-07-29 00:00:00,4.1996,0,4.799400892595198,0,-3.141687824292818,,,,,,,,,2000-07-29 00:00:00,4.1996,2.360859411628432,0,1.6516572443752515,0,,,,,,,,,2000-07-29 00:00:00,4.1996,0,30.468258586981754,0,-19.944522071038264,,,,,,,,,2000-07-29 00:00:00,4.1996,32.21779388773066,0,22.539568603856374,0,,,,,,,,,2000-07-29 00:00:00,4.1996,11.277409979152193,0,7.889676021414877,0,,,,,,,,,2000-07-29 00:00:00,4.1996,0,36.07487750443979,0,-23.6146148144063,,,,,,,,,2000-07-29 00:00:00,4.1996,24.382037328391622,0,17.057673314942782,0,,,,,,,,,2000-07-29 00:00:00,4.1996,0,38.10136626978613,0,-24.941154360202013,,,,,,,,,2000-07-29 00:00:00,4.1996,52.48268154119372,0,36.71688400621914,0,,,,,,,,,2000-07-29 00:00:00,4.1996,84.23100553161918,0,58.92801146992079,0,,,,,,,,,2000-07-29 00:00:00,4.1996,68.08664503436025,0,47.633416866038445,0,,,,,,
,2000-07-30 00:00:00,4.1567,68.08664503436025,0,44.712499794064364,0,,,,,,,,,1999-07-31 00:00:00,3.0769,0,0,0,0,,,,,,,,,,1998-07-31 00:00:00,2.0039,0,0,0,0,,,,,,,,,,1997-07-31 00:00:00,1.4736,0,0,0,0,,,,,,,,,,1996-07-30 00:00:00,1.1708,24.382037328391622,0,-20.217585352702333,0,,,,,,,,,,2000-07-30 00:00:00,4.1567,0,4.799400892595198,0,-2.935793526000482,,,,,,,,,2000-07-30 00:00:00,4.1567,2.360859411628432,0,1.5503763756163909,0,,,,,,,,,2000-07-30 00:00:00,4.1567,0,30.468258586981754,0,-18.637433777656735,,,,,,,,,2000-07-30 00:00:00,4.1567,32.21779388773066,0,21.157425246072716,0,,,,,,,,,2000-07-30 00:00:00,4.1567,11.277409979152193,0,7.405875133309243,0,,,,,,,,,2000-07-30 00:00:00,4.1567,0,36.07487750443979,0,-22.067002569465817,,,,,,,,,2000-07-30 00:00:00,4.1567,24.382037328391622,0,16.011683913554773,0,,,,,,,,,2000-07-30 00:00:00,4.1567,0,38.10136626978613,0,-23.306605747228176,,,,,,,,,2000-07-30 00:00:00,4.1567,52.48268154119372,0,34.46537696810191,0,,,,,,,,,2000-07-30 00:00:00,4.1567,84.23100553161918,0,55.3145013326143,0,,,,,,,,,2000-07-30 00:00:00,4.1567,68.08664503436025,0,44.712499794064364,0,,,,,,
,2000-07-31 00:00:00,4.2181,0,0,0,0,,,,,,,,,1999-08-01 00:00:00,3.0711,113.61509262914066,0,8.078033085931894,0,,,,,,,,,,1998-08-01 00:00:00,1.9131,0,38.30401514632079,0,24.204307170960107,,,,,,,,,,1997-08-01 00:00:00,1.4508,0,16.6881349826268,0,9.916089806676842,,,,,,,,,,1996-07-31 00:00:00,1.1933,0,0,0,0,,,,,,,,,,2000-07-31 00:00:00,4.2181,0,0,0,0,,,,,,,,,2000-07-31 00:00:00,4.2181,0,0,0,0,,,,,,,,,2000-07-31 00:00:00,4.2181,0,0,0,0,,,,,,,,,2000-07-31 00:00:00,4.2181,0,0,0,0,,,,,,,,,2000-07-31 00:00:00,4.2181,0,0,0,0,,,,,,,,,2000-07-31 00:00:00,4.2181,0,0,0,0,,,,,,,,,2000-07-31 00:00:00,4.2181,0,0,0,0,,,,,,,,,2000-07-31 00:00:00,4.2181,0,0,0,0,,,,,,,,,2000-07-31 00:00:00,4.2181,0,0,0,0,,,,,,,,,2000-07-31 00:00:00,4.2181,0,0,0,0,,,,,,,,,2000-07-31 00:00:00,4.2181,0,0,0,0,,,,,,
,2000-08-01 00:00:00,4.3202,0,10.000722056984038,0,-7.752559738574026,,,,,,,,,1999-08-02 00:00:00,3.0518,113.61509262914066,0,5.885261798189494,0,,,,,,,,,,1998-08-02 00:00:00,1.8533,0,38.30401514632079,0,26.49488727671009,,,,,,,,,,1997-08-02 00:00:00,1.4647,0,16.6881349826268,0,9.684124730418333,,,,,,,,,,1996-08-01 00:00:00,1.1457,0,23.44309753378123,0,21.08237761212946,,,,,,,,,,2000-08-01 00:00:00,4.3202,0,0.40867523434487035,0,-0.31680504166414347,,,,,,,,,2000-08-01 00:00:00,4.3202,0,36.27752638097445,0,-28.12233845053139,,,,,,,,,2000-08-01 00:00:00,4.3202,48.29460475947805,0,39.61123482372388,0,,,,,,,,,2000-08-01 00:00:00,4.3202,75.92240159369928,0,62.271553787152136,0,,,,,,,,,2000-08-01 00:00:00,4.3202,0,21.754356895992654,0,-16.8639774657735,,,,,,,,,2000-08-01 00:00:00,4.3202,0,19.322570377576994,0,-14.978856556697684,,,,,,,,,2000-08-01 00:00:00,4.3202,0,23.44309753378123,0,-18.173089208187207,,,,,,,,,2000-08-01 00:00:00,4.3202,0,16.6881349826268,0,-12.936642238532293,,,,,,,,,2000-08-01 00:00:00,4.3202,0,38.30401514632079,0,-29.693272541427874,,,,,,,,,2000-08-01 00:00:00,4.3202,113.61509262914066,0,93.18709897442115,0,,,,,,,,,2000-08-01 00:00:00,4.3202,0,10.000722056984038,0,-7.752559738574026,,,,,,
