EOLTRAN,DATE,TIME,COMBINED,DAY,USERNM,USER#,COUNTERPTY,ENRON,BEGDATE,ENDDATE,TENOR,QUAN,VOLUME,MEA,P,PRICEINDEX,QUOTED,INDEX,TRDPR,DISC,US000,TRADE,SETTL
761122,2001-01-11 00:00:00,03:48:00,2001-01-11 03:48:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,29.54,     ,29.54,    ,738,     ,     
761139,2001-01-11 00:00:00,04:04:00,2001-01-11 04:04:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,S,NXC1      ,29.56,     ,29.55,    ,739,     ,     
765107,2001-01-11 00:00:00,20:42:00,2001-01-11 20:42:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,S,NXC1      ,29.42,     ,29.42,    ,735,     ,     
765113,2001-01-11 00:00:00,21:31:00,2001-01-11 21:31:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,S,NXC1      ,29.5,     ,29.5,    ,737,     ,     
765178,2001-01-12 00:00:00,02:04:00,2001-01-12 02:04:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,29.5,     ,29.5,    ,737,     ,     
765464,2001-01-12 00:00:00,03:20:00,2001-01-12 03:20:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,S,NXC1      ,29.54,     ,29.54,    ,738,     ,     
765467,2001-01-12 00:00:00,03:20:00,2001-01-12 03:20:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,S,NXC1      ,29.56,     ,29.55,    ,739,     ,     
769383,2001-01-15 00:00:00,04:11:00,2001-01-15 04:11:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,29.92,     ,29.92,    ,748,     ,     
770274,2001-01-16 00:00:00,02:54:00,2001-01-16 02:54:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,S,NXC1      ,30.41,     ,30.41,    ,760,     ,     
774758,2001-01-16 00:00:00,20:36:00,2001-01-16 20:36:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,30.2,     ,30.2,    ,755,     ,     
774966,2001-01-17 00:00:00,03:17:00,2001-01-17 03:17:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,S,NXC1      ,30.23,     ,30.23,    ,755,     ,     
775007,2001-01-17 00:00:00,04:16:00,2001-01-17 04:16:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,30.2,     ,30.2,    ,755,     ,     
780628,2001-01-18 00:00:00,03:12:00,2001-01-18 03:12:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,29.71,     ,29.7,    ,742,     ,     
780685,2001-01-18 00:00:00,03:54:00,2001-01-18 03:54:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,29.68,     ,29.68,    ,742,     ,     
780697,2001-01-18 00:00:00,04:09:00,2001-01-18 04:09:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,29.65,     ,29.65,    ,741,     ,     
780698,2001-01-18 00:00:00,04:11:00,2001-01-18 04:11:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,29.62,     ,29.62,    ,740,     ,     
785659,2001-01-19 00:00:00,01:00:00,2001-01-19 01:00:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,30.42,     ,30.42,    ,760,     ,     
785753,2001-01-19 00:00:00,02:23:00,2001-01-19 02:23:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,30.39,     ,30.38,    ,759,     ,     
785755,2001-01-19 00:00:00,02:25:00,2001-01-19 02:25:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,30.36,     ,30.36,    ,759,     ,     
785757,2001-01-19 00:00:00,02:28:00,2001-01-19 02:28:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,30.33,     ,30.33,    ,758,     ,     
785872,2001-01-19 00:00:00,03:07:00,2001-01-19 03:07:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,30.3,     ,30.29,    ,757,     ,     
785905,2001-01-19 00:00:00,03:28:00,2001-01-19 03:28:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,30.27,     ,30.27,    ,756,     ,     
785933,2001-01-19 00:00:00,04:01:00,2001-01-19 04:01:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,30.24,     ,30.24,    ,756,     ,     
785951,2001-01-19 00:00:00,04:15:00,2001-01-19 04:15:00,MON,HANS W,85021,SINGAPORE-,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,30.21,     ,30.2,    ,755,     ,     
790478,2001-01-22 00:00:00,01:25:00,2001-01-22 01:25:00,MON,HANS W,85021,SINGAPORE-,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,3,1,25000,   ,L,NXC2      ,30.25,     ,30.25,    ,756,     ,     
790642,2001-01-22 00:00:00,03:24:00,2001-01-22 03:24:00,MON,HANS W,85021,SINGAPORE-,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,3,1,25000,   ,L,NXC2      ,30.22,     ,30.21,    ,755,     ,     
790718,2001-01-22 00:00:00,04:45:00,2001-01-22 04:45:00,MON,HANS W,85021,SINGAPORE-,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,3,1,25000,   ,L,NXC2      ,30.19,     ,30.19,    ,754,     ,     
794239,2001-01-22 00:00:00,20:23:00,2001-01-22 20:23:00,MON,HANS W,85021,SINGAPORE-,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,3,1,25000,   ,S,NXC1      ,29.61,     ,29.61,    ,740,     ,     
794240,2001-01-22 00:00:00,20:23:00,2001-01-22 20:23:00,MON,HANS W,85021,SINGAPORE-,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,3,1,25000,   ,S,NXC1      ,29.63,     ,29.62,    ,740,     ,     
794241,2001-01-22 00:00:00,20:27:00,2001-01-22 20:27:00,MON,HANS W,85021,SINGAPORE-,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,3,1,25000,   ,L,NXC1      ,29.61,     ,29.61,    ,740,     ,     
810389,2001-01-25 00:00:00,21:48:00,2001-01-25 21:48:00,MON,HANS W,85021,SINGAPORE-,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,3,1,25000,   ,S,NXC2      ,29.46,     ,29.45,    ,736,     ,     
810741,2001-01-26 00:00:00,04:21:00,2001-01-26 04:21:00,MON,HANS W,85021,SINGAPORE-,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,3,1,25000,   ,S,NXC2      ,29.48,     ,29.48,    ,737,     ,     
886241,2001-02-13 00:00:00,21:13:00,2001-02-13 21:13:00,MON,HANS W,85021,SINGAPORE-,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,S,NXC1      ,30.04,     ,30.04,    ,751,     ,     
886246,2001-02-14 00:00:00,00:53:00,2001-02-14 00:53:00,MON,HANS W,85021,SINGAPORE-,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,S,NXC1      ,30.06,     ,30.05,    ,751,     ,     
886454,2001-02-14 00:00:00,03:09:00,2001-02-14 03:09:00,MON,HANS W,85021,SINGAPORE-,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,L,NXC1      ,30.03,     ,30.03,    ,750,     ,     
886487,2001-02-14 00:00:00,03:34:00,2001-02-14 03:34:00,MON,HANS W,85021,SINGAPORE-,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,L,NXC1      ,30.01,     ,30.01,    ,750,     ,     
886577,2001-02-14 00:00:00,04:51:00,2001-02-14 04:51:00,MON,HANS W,85021,SINGAPORE-,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,S,NXC1      ,30.04,     ,30.04,    ,751,     ,     
892465,2001-02-15 00:00:00,02:07:00,2001-02-15 02:07:00,MON,HANS W,85021,SINGAPORE-,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,S,NXC1      ,29.38,     ,29.37,    ,734,     ,     
892566,2001-02-15 00:00:00,02:43:00,2001-02-15 02:43:00,MON,HANS W,85021,SINGAPORE-,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,S,NXC1      ,29.4,     ,29.4,    ,735,     ,     
892659,2001-02-15 00:00:00,03:09:00,2001-02-15 03:09:00,MON,HANS W,85021,SINGAPORE-,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,S,NXC1      ,29.42,     ,29.42,    ,735,     ,     
892666,2001-02-15 00:00:00,03:11:00,2001-02-15 03:11:00,MON,HANS W,85021,SINGAPORE-,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,S,NXC1      ,29.44,     ,29.44,    ,736,     ,     
892713,2001-02-15 00:00:00,03:50:00,2001-02-15 03:50:00,MON,HANS W,85021,SINGAPORE-,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,5000,   ,S,NXC1      ,29.48,     ,29.48,    ,147,     ,     
892714,2001-02-15 00:00:00,03:50:00,2001-02-15 03:50:00,MON,HANS W,85021,SINGAPORE-,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,5000,   ,S,NXC1      ,29.5,     ,29.5,    ,147,     ,     
892720,2001-02-15 00:00:00,03:54:00,2001-02-15 03:54:00,MON,HANS W,85021,SINGAPORE-,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,15000,   ,S,NXC1      ,29.5,     ,29.5,    ,442,     ,     
918408,2001-02-22 00:00:00,20:37:00,2001-02-22 20:37:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,15000,   ,S,NXC1      ,28.76,     ,28.76,    ,431,     ,     
918419,2001-02-23 00:00:00,00:09:00,2001-02-23 00:09:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,15000,   ,L,NXC1      ,28.82,     ,28.82,    ,432,     ,     
918420,2001-02-23 00:00:00,00:10:00,2001-02-23 00:10:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,10000,   ,L,NXC1      ,28.82,     ,28.82,    ,288,     ,     
918574,2001-02-23 00:00:00,03:05:00,2001-02-23 03:05:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,L,NXC1      ,28.8,     ,28.79,    ,720,     ,     
929901,2001-02-27 00:00:00,02:34:00,2001-02-27 02:34:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,S,NXC1      ,28.16,     ,28.16,    ,704,     ,     
929959,2001-02-27 00:00:00,02:52:00,2001-02-27 02:52:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,S,NXC1      ,28.18,     ,28.18,    ,704,     ,     
929995,2001-02-27 00:00:00,03:10:00,2001-02-27 03:10:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,5000,   ,L,NXC1      ,28.16,     ,28.16,    ,140,     ,     
948080,2001-03-02 00:00:00,02:45:00,2001-03-02 02:45:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC1      ,27.92,     ,27.92,    ,698,     ,     
953047,2001-03-04 00:00:00,23:20:00,2001-03-04 23:20:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,10000,   ,S,NXC1      ,28,     ,28,    ,280,     ,     
953048,2001-03-04 00:00:00,23:21:00,2001-03-04 23:21:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,15000,   ,S,NXC1      ,28,     ,28,    ,420,     ,     
953253,2001-03-05 00:00:00,02:53:00,2001-03-05 02:53:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,28.02,     ,28.02,    ,700,     ,     
953285,2001-03-05 00:00:00,03:23:00,2001-03-05 03:23:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,28.04,     ,28.04,    ,701,     ,     
953301,2001-03-05 00:00:00,03:37:00,2001-03-05 03:37:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,28.06,     ,28.05,    ,701,     ,     
953346,2001-03-05 00:00:00,04:06:00,2001-03-05 04:06:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,28.08,     ,28.08,    ,702,     ,     
969507,2001-03-07 00:00:00,21:52:00,2001-03-07 21:52:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,28.99,     ,28.99,    ,724,     ,     
969573,2001-03-08 00:00:00,01:34:00,2001-03-08 01:34:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,29.01,     ,29.01,    ,725,     ,     
969588,2001-03-08 00:00:00,01:47:00,2001-03-08 01:47:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,10000,   ,S,NXC1      ,29.03,     ,29.03,    ,290,     ,     
969606,2001-03-08 00:00:00,02:13:00,2001-03-08 02:13:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,15000,   ,S,NXC1      ,29.03,     ,29.03,    ,435,     ,     
969680,2001-03-08 00:00:00,02:35:00,2001-03-08 02:35:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,15000,   ,L,NXC1      ,29.01,     ,29.01,    ,435,     ,     
969686,2001-03-08 00:00:00,02:37:00,2001-03-08 02:37:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC1      ,28.99,     ,28.99,    ,724,     ,     
969701,2001-03-08 00:00:00,02:41:00,2001-03-08 02:41:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC1      ,28.97,     ,28.96,    ,724,     ,     
975371,2001-03-09 00:00:00,00:29:00,2001-03-09 00:29:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,28.33,     ,28.33,    ,708,     ,     
975488,2001-03-09 00:00:00,02:19:00,2001-03-09 02:19:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,28.35,     ,28.35,    ,708,     ,     
981080,2001-03-11 00:00:00,23:26:00,2001-03-11 23:26:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC1      ,27.93,     ,27.93,    ,698,     ,     
981336,2001-03-12 00:00:00,03:30:00,2001-03-12 03:30:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC1      ,27.91,     ,27.91,    ,697,     ,     
981376,2001-03-12 00:00:00,04:06:00,2001-03-12 04:06:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC1      ,27.89,     ,27.88,    ,697,     ,     
981384,2001-03-12 00:00:00,04:14:00,2001-03-12 04:14:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC1      ,27.87,     ,27.87,    ,696,     ,     
981421,2001-03-12 00:00:00,04:41:00,2001-03-12 04:41:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC1      ,27.83,     ,27.83,    ,695,     ,     
981427,2001-03-12 00:00:00,04:44:00,2001-03-12 04:44:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC1      ,27.81,     ,27.8,    ,695,     ,     
992981,2001-03-13 00:00:00,20:19:00,2001-03-13 20:19:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC1      ,27.37,     ,27.37,    ,684,     ,     
992983,2001-03-13 00:00:00,21:22:00,2001-03-13 21:22:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC1      ,27.35,     ,27.35,    ,683,     ,     
993207,2001-03-14 00:00:00,03:15:00,2001-03-14 03:15:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,27.41,     ,27.41,    ,685,     ,     
993248,2001-03-14 00:00:00,03:36:00,2001-03-14 03:36:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,20000,   ,S,NXC1      ,27.45,     ,27.45,    ,549,     ,     
993256,2001-03-14 00:00:00,03:45:00,2001-03-14 03:45:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,5000,   ,S,NXC1      ,27.45,     ,27.45,    ,137,     ,     
993288,2001-03-14 00:00:00,04:05:00,2001-03-14 04:05:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,27.47,     ,27.46,    ,686,     ,     
993291,2001-03-14 00:00:00,04:06:00,2001-03-14 04:06:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,27.49,     ,27.49,    ,687,     ,     
993301,2001-03-14 00:00:00,04:16:00,2001-03-14 04:16:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,27.53,     ,27.53,    ,688,     ,     
993303,2001-03-14 00:00:00,04:20:00,2001-03-14 04:20:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,27.55,     ,27.54,    ,688,     ,     
998680,2001-03-15 00:00:00,01:13:00,2001-03-15 01:13:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,15000,   ,S,NXC1      ,26.55,     ,26.54,    ,398,     ,     
998886,2001-03-15 00:00:00,02:59:00,2001-03-15 02:59:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,26.61,     ,26.61,    ,665,     ,     
1004268,2001-03-15 00:00:00,22:20:00,2001-03-15 22:20:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC1      ,26.49,     ,26.49,    ,662,     ,     
1004406,2001-03-16 00:00:00,02:45:00,2001-03-16 02:45:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,26.51,     ,26.51,    ,662,     ,     
1004450,2001-03-16 00:00:00,02:59:00,2001-03-16 02:59:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,26.53,     ,26.53,    ,663,     ,     
1004453,2001-03-16 00:00:00,02:59:00,2001-03-16 02:59:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,26.55,     ,26.54,    ,663,     ,     
1004460,2001-03-16 00:00:00,03:00:00,2001-03-16 03:00:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,26.57,     ,26.57,    ,664,     ,     
1004470,2001-03-16 00:00:00,03:02:00,2001-03-16 03:02:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,26.59,     ,26.59,    ,664,     ,     
1004487,2001-03-16 00:00:00,03:07:00,2001-03-16 03:07:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,26.61,     ,26.61,    ,665,     ,     
1004488,2001-03-16 00:00:00,03:08:00,2001-03-16 03:08:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,26.63,     ,26.62,    ,665,     ,     
1004489,2001-03-16 00:00:00,03:09:00,2001-03-16 03:09:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,26.65,     ,26.65,    ,666,     ,     
1004491,2001-03-16 00:00:00,03:11:00,2001-03-16 03:11:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,26.67,     ,26.67,    ,666,     ,     
1004498,2001-03-16 00:00:00,03:16:00,2001-03-16 03:16:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,26.69,     ,26.69,    ,667,     ,     
1004625,2001-03-16 00:00:00,03:46:00,2001-03-16 03:46:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,26.71,     ,26.7,    ,667,     ,     
1004638,2001-03-16 00:00:00,03:55:00,2001-03-16 03:55:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,26.73,     ,26.73,    ,668,     ,     
1009943,2001-03-19 00:00:00,02:26:00,2001-03-19 02:26:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,26.9,     ,26.9,    ,672,     ,     
1010138,2001-03-19 00:00:00,03:45:00,2001-03-19 03:45:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC1      ,26.86,     ,26.86,    ,671,     ,     
1010156,2001-03-19 00:00:00,04:02:00,2001-03-19 04:02:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC1      ,26.84,     ,26.84,    ,671,     ,     
1010165,2001-03-19 00:00:00,04:18:00,2001-03-19 04:18:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,26.86,     ,26.86,    ,671,     ,     
1010195,2001-03-19 00:00:00,04:37:00,2001-03-19 04:37:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC1      ,26.84,     ,26.84,    ,671,     ,     
1014739,2001-03-20 00:00:00,02:59:00,2001-03-20 02:59:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC1      ,26.18,     ,26.18,    ,654,     ,     
1014833,2001-03-20 00:00:00,04:09:00,2001-03-20 04:09:00,MON,HANS W,85021,SINGAPORE-,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,26.18,     ,26.18,    ,654,     ,     
1020486,2001-03-20 00:00:00,21:56:00,2001-03-20 21:56:00,MON,HANS W,85021,SINGAPORE-,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,S,NXC2      ,26.1,     ,26.1,    ,1305,     ,     
1020684,2001-03-21 00:00:00,02:49:00,2001-03-21 02:49:00,MON,HANS W,85021,SINGAPORE-,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,L,NXC2      ,26.04,     ,26.04,    ,1302,     ,     
1020781,2001-03-21 00:00:00,03:22:00,2001-03-21 03:22:00,MON,HANS W,85021,SINGAPORE-,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,S,NXC1      ,26.02,     ,26.02,    ,1301,     ,     
1020796,2001-03-21 00:00:00,03:37:00,2001-03-21 03:37:00,MON,HANS W,85021,SINGAPORE-,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,S,NXC1      ,26.06,     ,26.05,    ,1303,     ,     
1020862,2001-03-21 00:00:00,04:22:00,2001-03-21 04:22:00,MON,HANS W,85021,SINGAPORE-,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,S,NXC1      ,26.14,     ,26.13,    ,1307,     ,     
1020868,2001-03-21 00:00:00,04:32:00,2001-03-21 04:32:00,MON,HANS W,85021,SINGAPORE-,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,S,NXC1      ,26.18,     ,26.18,    ,1309,     ,     
1020893,2001-03-21 00:00:00,04:47:00,2001-03-21 04:47:00,MON,HANS W,85021,SINGAPORE-,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,S,NXC1      ,26.22,     ,26.21,    ,1311,     ,     
