---------------,----------,---------,---------,-----,-----,----,-------,------------,-----,-------,-------,-------,-------,-------,--------,--------,--------,-----------,-----------,---------,-------------,-------------,-------------,-------------,---------,---------,---------,---------,-------------,-----------,---------,,
UTAHASSMUNPOWSY,804470.01,2003-01-10 00:00:00,2003-01-13 00:00:00,2100,2200,P,25,25,CALL,35.24,36.5,0,73,35.24,0.5542,0.4512,0.022,12,0,1,-92,224,-116,79,-10,1,-1,-72,78,,-377,0,78
UTAHASSMUNPOWSY,804470.01,2003-01-13 00:00:00,2003-01-14 00:00:00,600,700,P,25,25,CALL,27.5,36.5,0,73,27.5,0.5542,0.4512,0.0221,4,0,1,-18,114,-35,16,-3,0,-1,-37,15,,-193,0,15
UTAHASSMUNPOWSY,804470.01,2003-01-13 00:00:00,2003-01-14 00:00:00,700,800,P,25,25,CALL,33.95,36.5,0,73,33.95,0.5542,0.4512,0.0221,11,0,1,-76,214,-100,64,-8,1,-1,-69,64,,-361,0,64
UTAHASSMUNPOWSY,804470.01,2003-01-13 00:00:00,2003-01-14 00:00:00,800,900,P,25,25,CALL,34.55,36.5,0,73,34.55,0.5542,0.4512,0.0221,11,0,1,-83,219,-108,71,-9,1,-1,-70,70,,-370,0,70
UTAHASSMUNPOWSY,804470.01,2003-01-13 00:00:00,2003-01-14 00:00:00,900,1000,P,25,25,CALL,37.63,36.5,0,73,37.63,0.5542,0.4512,0.0221,15,0,1,-131,232,-150,112,-12,1,-1,-75,111,,-392,28.250000000000064,82.74999999999994
UTAHASSMUNPOWSY,804470.01,2003-01-13 00:00:00,2003-01-14 00:00:00,1000,1100,P,25,25,CALL,38.54,36.5,0,73,38.54,0.5542,0.4512,0.0221,15,0,1,-147,232,-163,126,-13,1,-1,-74,124,,-391,50.99999999999998,73.00000000000003
UTAHASSMUNPOWSY,804470.01,2003-01-13 00:00:00,2003-01-14 00:00:00,1100,1200,P,25,25,CALL,37.84,36.5,0,73,37.84,0.5542,0.4512,0.0221,15,0,1,-135,232,-153,115,-12,1,-1,-75,114,,-392,33.500000000000085,80.49999999999991
UTAHASSMUNPOWSY,804470.01,2003-01-13 00:00:00,2003-01-14 00:00:00,1200,1300,P,25,25,CALL,37.58,36.5,0,73,37.58,0.5542,0.4512,0.0221,15,0,1,-130,232,-149,111,-12,1,-1,-75,110,,-392,26.999999999999957,83.00000000000004
UTAHASSMUNPOWSY,804470.01,2003-01-13 00:00:00,2003-01-14 00:00:00,1300,1400,P,25,25,CALL,38.21,36.5,0,73,38.21,0.5542,0.4512,0.0221,15,0,1,-141,232,-158,121,-13,1,-1,-75,119,,-392,42.75000000000002,76.24999999999997
UTAHASSMUNPOWSY,804470.01,2003-01-13 00:00:00,2003-01-14 00:00:00,1400,1500,P,25,25,CALL,37.47,36.5,0,73,37.47,0.5542,0.4512,0.0221,14,0,1,-128,232,-147,110,-12,1,-1,-75,108,,-392,24.24999999999997,83.75000000000003
UTAHASSMUNPOWSY,804470.01,2003-01-13 00:00:00,2003-01-14 00:00:00,1500,1600,P,25,25,CALL,36.56,36.5,0,73,36.56,0.5542,0.4512,0.0221,14,0,1,-113,230,-134,97,-11,1,-1,-74,96,,-389,1.5000000000000568,94.49999999999994
UTAHASSMUNPOWSY,804470.01,2003-01-13 00:00:00,2003-01-14 00:00:00,1600,1700,P,25,25,CALL,36.16,36.5,0,73,36.16,0.5542,0.4512,0.0221,13,0,1,-107,229,-129,91,-11,1,-1,-74,90,,-387,0,90
UTAHASSMUNPOWSY,804470.01,2003-01-13 00:00:00,2003-01-14 00:00:00,1700,1800,P,25,25,CALL,36.31,36.5,0,73,36.31,0.5542,0.4512,0.0221,13,0,1,-109,230,-131,93,-11,1,-1,-74,92,,-387,0,92
UTAHASSMUNPOWSY,804470.01,2003-01-13 00:00:00,2003-01-14 00:00:00,1800,1900,P,25,25,CALL,39.01,36.5,0,73,39.01,0.5542,0.4512,0.0221,16,0,1,-156,231,-170,133,-13,1,-1,-74,132,,-390,62.74999999999995,69.25000000000006
UTAHASSMUNPOWSY,804470.01,2003-01-13 00:00:00,2003-01-14 00:00:00,1900,2000,P,25,25,CALL,39.07,36.5,0,73,39.07,0.5542,0.4512,0.0221,16,0,1,-157,231,-171,134,-13,1,-1,-74,133,,-389,64.25,68.75
UTAHASSMUNPOWSY,804470.01,2003-01-13 00:00:00,2003-01-14 00:00:00,2000,2100,P,25,25,CALL,38.38,36.5,0,73,38.38,0.5542,0.4512,0.0221,15,0,1,-144,232,-161,123,-13,1,-1,-75,122,,-392,47.000000000000064,74.99999999999994
UTAHASSMUNPOWSY,804470.01,2003-01-13 00:00:00,2003-01-14 00:00:00,2100,2200,P,25,25,CALL,35.24,36.5,0,73,35.24,0.5542,0.4512,0.0221,12,0,1,-93,224,-117,80,-10,1,-1,-72,79,,-379,0,79
UTAHASSMUNPOWSY,804470.01,2003-01-14 00:00:00,2003-01-15 00:00:00,600,700,P,25,25,CALL,27.5,36.5,0,73,27.5,0.5542,0.4512,0.0221,4,0,1,-18,115,-35,16,-3,0,-1,-37,15,,-194,0,15
UTAHASSMUNPOWSY,804470.01,2003-01-14 00:00:00,2003-01-15 00:00:00,700,800,P,25,25,CALL,33.95,36.5,0,73,33.95,0.5542,0.4512,0.0221,11,0,1,-76,214,-100,65,-8,1,-1,-69,64,,-362,0,64
UTAHASSMUNPOWSY,804470.01,2003-01-14 00:00:00,2003-01-15 00:00:00,800,900,P,25,25,CALL,34.55,36.5,0,73,34.55,0.5542,0.4512,0.0221,11,0,1,-84,220,-108,71,-9,1,-1,-71,71,,-371,0,71
UTAHASSMUNPOWSY,804470.01,2003-01-14 00:00:00,2003-01-15 00:00:00,900,1000,P,25,25,CALL,37.63,36.5,0,73,37.63,0.5542,0.4512,0.0221,15,0,1,-132,233,-150,112,-12,1,-1,-75,111,,-392,28.250000000000064,82.74999999999994
UTAHASSMUNPOWSY,804470.01,2003-01-14 00:00:00,2003-01-15 00:00:00,1000,1100,P,25,25,CALL,38.54,36.5,0,73,38.54,0.5542,0.4512,0.0221,15,0,1,-148,232,-163,126,-13,1,-1,-75,124,,-392,50.99999999999998,73.00000000000003
UTAHASSMUNPOWSY,804470.01,2003-01-14 00:00:00,2003-01-15 00:00:00,1100,1200,P,25,25,CALL,37.84,36.5,0,73,37.84,0.5542,0.4512,0.0221,15,0,1,-135,233,-153,115,-12,1,-1,-75,114,,-393,33.500000000000085,80.49999999999991
UTAHASSMUNPOWSY,804470.01,2003-01-14 00:00:00,2003-01-15 00:00:00,1200,1300,P,25,25,CALL,37.58,36.5,0,73,37.58,0.5542,0.4512,0.0221,15,0,1,-131,233,-149,111,-12,1,-1,-75,110,,-392,26.999999999999957,83.00000000000004
UTAHASSMUNPOWSY,804470.01,2003-01-14 00:00:00,2003-01-15 00:00:00,1300,1400,P,25,25,CALL,38.21,36.5,0,73,38.21,0.5542,0.4512,0.0221,15,0,1,-142,232,-158,121,-13,1,-1,-75,119,,-392,42.75000000000002,76.24999999999997
UTAHASSMUNPOWSY,804470.01,2003-01-14 00:00:00,2003-01-15 00:00:00,1400,1500,P,25,25,CALL,37.47,36.5,0,73,37.47,0.5542,0.4512,0.0221,14,0,1,-129,232,-147,110,-12,1,-1,-75,108,,-392,24.24999999999997,83.75000000000003
UTAHASSMUNPOWSY,804470.01,2003-01-14 00:00:00,2003-01-15 00:00:00,1500,1600,P,25,25,CALL,36.56,36.5,0,73,36.56,0.5542,0.4512,0.0221,14,0,1,-114,231,-135,97,-11,1,-1,-74,96,,-389,1.5000000000000568,94.49999999999994
UTAHASSMUNPOWSY,804470.01,2003-01-14 00:00:00,2003-01-15 00:00:00,1600,1700,P,25,25,CALL,36.16,36.5,0,73,36.16,0.5542,0.4512,0.0221,13,0,1,-107,229,-129,91,-11,1,-1,-74,90,,-387,0,90
UTAHASSMUNPOWSY,804470.01,2003-01-14 00:00:00,2003-01-15 00:00:00,1700,1800,P,25,25,CALL,36.31,36.5,0,73,36.31,0.5542,0.4512,0.0221,13,0,1,-110,230,-131,93,-11,1,-1,-74,92,,-388,0,92
UTAHASSMUNPOWSY,804470.01,2003-01-14 00:00:00,2003-01-15 00:00:00,1800,1900,P,25,25,CALL,39.01,36.5,0,73,39.01,0.5542,0.4512,0.0221,16,0,1,-156,231,-170,133,-13,1,-1,-74,132,,-390,62.74999999999995,69.25000000000006
UTAHASSMUNPOWSY,804470.01,2003-01-14 00:00:00,2003-01-15 00:00:00,1900,2000,P,25,25,CALL,39.07,36.5,0,73,39.07,0.5542,0.4512,0.0221,16,0,1,-158,231,-171,134,-13,1,-1,-74,133,,-390,64.25,68.75
UTAHASSMUNPOWSY,804470.01,2003-01-14 00:00:00,2003-01-15 00:00:00,2000,2100,P,25,25,CALL,38.38,36.5,0,73,38.38,0.5542,0.4512,0.0221,15,0,1,-145,232,-161,123,-13,1,-1,-75,122,,-392,47.000000000000064,74.99999999999994
UTAHASSMUNPOWSY,804470.01,2003-01-14 00:00:00,2003-01-15 00:00:00,2100,2200,P,25,25,CALL,35.24,36.5,0,73,35.24,0.5542,0.4512,0.0221,12,0,1,-94,225,-117,80,-10,1,-1,-72,79,,-379,0,79
UTAHASSMUNPOWSY,804470.01,2003-01-15 00:00:00,2003-01-16 00:00:00,600,700,P,25,25,CALL,27.5,36.5,0,73,27.5,0.5542,0.4512,0.0221,4,0,1,-18,115,-35,16,-3,0,-1,-37,15,,-194,0,15
UTAHASSMUNPOWSY,804470.01,2003-01-15 00:00:00,2003-01-16 00:00:00,700,800,P,25,25,CALL,33.95,36.5,0,73,33.95,0.5542,0.4512,0.0221,11,0,1,-76,215,-100,65,-8,1,-1,-69,64,,-362,0,64
UTAHASSMUNPOWSY,804470.01,2003-01-15 00:00:00,2003-01-16 00:00:00,800,900,P,25,25,CALL,34.55,36.5,0,73,34.55,0.5542,0.4512,0.0221,11,0,1,-84,220,-108,71,-9,1,-1,-71,71,,-371,0,71
UTAHASSMUNPOWSY,804470.01,2003-01-15 00:00:00,2003-01-16 00:00:00,900,1000,P,25,25,CALL,37.63,36.5,0,73,37.63,0.5542,0.4512,0.0221,15,0,1,-132,233,-150,112,-12,1,-1,-75,111,,-393,28.250000000000064,82.74999999999994
UTAHASSMUNPOWSY,804470.01,2003-01-15 00:00:00,2003-01-16 00:00:00,1000,1100,P,25,25,CALL,38.54,36.5,0,73,38.54,0.5542,0.4512,0.0221,15,0,1,-148,232,-163,126,-13,1,-1,-75,124,,-392,50.99999999999998,73.00000000000003
UTAHASSMUNPOWSY,804470.01,2003-01-15 00:00:00,2003-01-16 00:00:00,1100,1200,P,25,25,CALL,37.84,36.5,0,73,37.84,0.5542,0.4512,0.0221,15,0,1,-136,233,-153,115,-12,1,-1,-75,114,,-393,33.500000000000085,80.49999999999991
UTAHASSMUNPOWSY,804470.01,2003-01-15 00:00:00,2003-01-16 00:00:00,1200,1300,P,25,25,CALL,37.58,36.5,0,73,37.58,0.5542,0.4512,0.0221,15,0,1,-131,233,-149,111,-12,1,-1,-75,110,,-393,26.999999999999957,83.00000000000004
UTAHASSMUNPOWSY,804470.01,2003-01-15 00:00:00,2003-01-16 00:00:00,1300,1400,P,25,25,CALL,38.21,36.5,0,73,38.21,0.5542,0.4512,0.0221,15,0,1,-142,233,-158,121,-13,1,-1,-75,119,,-393,42.75000000000002,76.24999999999997
UTAHASSMUNPOWSY,804470.01,2003-01-15 00:00:00,2003-01-16 00:00:00,1400,1500,P,25,25,CALL,37.47,36.5,0,73,37.47,0.5542,0.4512,0.0221,14,0,1,-129,233,-147,110,-12,1,-1,-75,109,,-393,24.24999999999997,84.75000000000003
UTAHASSMUNPOWSY,804470.01,2003-01-15 00:00:00,2003-01-16 00:00:00,1500,1600,P,25,25,CALL,36.56,36.5,0,73,36.56,0.5542,0.4512,0.0221,14,0,1,-114,231,-135,97,-11,1,-1,-74,96,,-390,1.5000000000000568,94.49999999999994
UTAHASSMUNPOWSY,804470.01,2003-01-15 00:00:00,2003-01-16 00:00:00,1600,1700,P,25,25,CALL,36.16,36.5,0,73,36.16,0.5542,0.4512,0.0221,13,0,1,-108,230,-129,92,-11,1,-1,-74,90,,-387,0,90
UTAHASSMUNPOWSY,804470.01,2003-01-15 00:00:00,2003-01-16 00:00:00,1700,1800,P,25,25,CALL,36.31,36.5,0,73,36.31,0.5542,0.4512,0.0221,13,0,1,-110,230,-131,94,-11,1,-1,-74,92,,-388,0,92
UTAHASSMUNPOWSY,804470.01,2003-01-15 00:00:00,2003-01-16 00:00:00,1800,1900,P,25,25,CALL,39.01,36.5,0,73,39.01,0.5542,0.4512,0.0221,16,0,1,-157,231,-170,133,-13,1,-1,-74,132,,-390,62.74999999999995,69.25000000000006
UTAHASSMUNPOWSY,804470.01,2003-01-15 00:00:00,2003-01-16 00:00:00,1900,2000,P,25,25,CALL,39.07,36.5,0,73,39.07,0.5542,0.4512,0.0221,16,0,1,-158,231,-171,134,-13,1,-1,-74,133,,-390,64.25,68.75
UTAHASSMUNPOWSY,804470.01,2003-01-15 00:00:00,2003-01-16 00:00:00,2000,2100,P,25,25,CALL,38.38,36.5,0,73,38.38,0.5542,0.4512,0.0221,15,0,1,-145,232,-161,124,-13,1,-1,-75,122,,-392,47.000000000000064,74.99999999999994
UTAHASSMUNPOWSY,804470.01,2003-01-15 00:00:00,2003-01-16 00:00:00,2100,2200,P,25,25,CALL,35.24,36.5,0,73,35.24,0.5542,0.4512,0.0221,12,0,1,-94,225,-117,80,-10,1,-1,-72,79,,-379,0,79
UTAHASSMUNPOWSY,804470.01,2003-01-16 00:00:00,2003-01-17 00:00:00,600,700,P,25,25,CALL,27.5,36.5,0,73,27.5,0.5542,0.4512,0.0221,4,0,1,-19,115,-35,16,-3,0,-1,-37,16,,-195,0,16
UTAHASSMUNPOWSY,804470.01,2003-01-16 00:00:00,2003-01-17 00:00:00,700,800,P,25,25,CALL,33.95,36.5,0,73,33.95,0.5542,0.4512,0.0221,11,0,1,-76,215,-100,65,-8,1,-1,-69,64,,-363,0,64
UTAHASSMUNPOWSY,804470.01,2003-01-16 00:00:00,2003-01-17 00:00:00,800,900,P,25,25,CALL,34.55,36.5,0,73,34.55,0.5542,0.4512,0.0221,11,0,1,-84,220,-108,72,-9,1,-1,-71,71,,-371,0,71
UTAHASSMUNPOWSY,804470.01,2003-01-16 00:00:00,2003-01-17 00:00:00,900,1000,P,25,25,CALL,37.63,36.5,0,73,37.63,0.5542,0.4512,0.0221,15,0,1,-132,233,-150,112,-12,1,-1,-75,111,,-393,28.250000000000064,82.74999999999994
UTAHASSMUNPOWSY,804470.01,2003-01-16 00:00:00,2003-01-17 00:00:00,1000,1100,P,25,25,CALL,38.54,36.5,0,73,38.54,0.5542,0.4512,0.0221,15,0,1,-149,233,-163,126,-13,1,-1,-75,125,,-392,50.99999999999998,74.00000000000003
UTAHASSMUNPOWSY,804470.01,2003-01-16 00:00:00,2003-01-17 00:00:00,1100,1200,P,25,25,CALL,37.84,36.5,0,73,37.84,0.5542,0.4512,0.0221,15,0,1,-136,233,-153,115,-12,1,-1,-75,114,,-393,33.500000000000085,80.49999999999991
UTAHASSMUNPOWSY,804470.01,2003-01-16 00:00:00,2003-01-17 00:00:00,1200,1300,P,25,25,CALL,37.58,36.5,0,73,37.58,0.5542,0.4512,0.0221,15,0,1,-131,233,-149,112,-12,1,-1,-75,110,,-393,26.999999999999957,83.00000000000004
UTAHASSMUNPOWSY,804470.01,2003-01-16 00:00:00,2003-01-17 00:00:00,1300,1400,P,25,25,CALL,38.21,36.5,0,73,38.21,0.5542,0.4512,0.0221,15,0,1,-143,233,-158,121,-13,1,-1,-75,120,,-393,42.75000000000002,77.24999999999997
UTAHASSMUNPOWSY,804470.01,2003-01-16 00:00:00,2003-01-17 00:00:00,1400,1500,P,25,25,CALL,37.47,36.5,0,73,37.47,0.5542,0.4512,0.0221,14,0,1,-130,233,-147,110,-12,1,-1,-75,109,,-393,24.24999999999997,84.75000000000003
UTAHASSMUNPOWSY,804470.01,2003-01-16 00:00:00,2003-01-17 00:00:00,1500,1600,P,25,25,CALL,36.56,36.5,0,73,36.56,0.5542,0.4512,0.0221,14,0,1,-115,231,-135,97,-11,1,-1,-74,96,,-390,1.5000000000000568,94.49999999999994
UTAHASSMUNPOWSY,804470.01,2003-01-16 00:00:00,2003-01-17 00:00:00,1600,1700,P,25,25,CALL,36.16,36.5,0,73,36.16,0.5542,0.4512,0.0221,13,0,1,-108,230,-129,92,-11,1,-1,-74,91,,-388,0,91
UTAHASSMUNPOWSY,804470.01,2003-01-16 00:00:00,2003-01-17 00:00:00,1700,1800,P,25,25,CALL,36.31,36.5,0,73,36.31,0.5542,0.4512,0.0221,13,0,1,-110,230,-131,94,-11,1,-1,-74,93,,-389,0,93
UTAHASSMUNPOWSY,804470.01,2003-01-16 00:00:00,2003-01-17 00:00:00,1800,1900,P,25,25,CALL,39.01,36.5,0,73,39.01,0.5542,0.4512,0.0221,16,0,1,-157,232,-170,133,-13,1,-1,-74,132,,-391,62.74999999999995,69.25000000000006
UTAHASSMUNPOWSY,804470.01,2003-01-16 00:00:00,2003-01-17 00:00:00,1900,2000,P,25,25,CALL,39.07,36.5,0,73,39.07,0.5542,0.4512,0.0221,16,0,1,-159,231,-171,134,-13,1,-1,-74,133,,-391,64.25,68.75
UTAHASSMUNPOWSY,804470.01,2003-01-16 00:00:00,2003-01-17 00:00:00,2000,2100,P,25,25,CALL,38.38,36.5,0,73,38.38,0.5542,0.4512,0.0221,15,0,1,-146,233,-161,124,-13,1,-1,-75,122,,-393,47.000000000000064,74.99999999999994
UTAHASSMUNPOWSY,804470.01,2003-01-16 00:00:00,2003-01-17 00:00:00,2100,2200,P,25,25,CALL,35.24,36.5,0,73,35.24,0.5542,0.4512,0.0221,12,0,1,-94,225,-117,80,-10,1,-1,-72,79,,-380,0,79
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-18 00:00:00,600,700,P,25,25,CALL,27.5,36.5,0,73,27.5,0.5542,0.4512,0.0221,4,0,1,-19,116,-35,16,-3,0,-1,-37,16,,-195,0,16
Enron Power Tra,ding & Tra,nsmission,,,,,,,,,,Post I,D:,14208,,,,,,,,,,,,,Page:,90,,,,0,0
Option Detail R,eport,,,,,,,,,,,Report,Date:,11/06/,1,,,,,,,,,,,,,,,,,0,0
Desk: EPMI-LT-S,"W, Region:",R7A,,,,,,,,,,Run Da,te:,11/06/,1,,,,,,,,,,,,,,,,,0,0
,,,,,,,,,,,,Run Ti,me:,15:56:00,48,,,,,,,,,,,,,,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
---------------,----------,---------,---------,-----,-----,----,-------,------------,-----,-------,-------,-------,-------,-------,--------,--------,--------,-----------,-----------,---------,-------------,-------------,-------------,-------------,---------,---------,---------,---------,-------------,-----------,---------,0,0
,,Exp Dt,Date,Hr,Hr,Per,Mwh,,,PRICE,PRICE,BASIS,PRICE,Fwd,VOLAT,VOLAT,INT,Peak,Off Peak,,,,,Gas,Gas,Gas,Cross,$ Deal,$,,,0,0
Cnterparty,Deal,MM/DD/YY,MM/DD/YY,Strt,End,Typ,/hr,mwhrs,P/C,Mid,GasMid,Mid,Cntrct,Mid,Mid,GasMid,Rate,Delta,Delta,GAMMA,RHO,VEGA,THETA,DRIFT,Delta,Gamma,Gamma,Vega,Mid Val,Cash,Eta,0,0
---------------,---------,--------,--------,----,----,---,------,-----------,----,------,------,------,------,------,-------,-------,-------,----------,----------,--------,------------,------------,------------,------------,--------,--------,--------,--------,------------,----------,--------,0,0
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-18 00:00:00,700,800,P,25,25,CALL,33.95,36.5,0,73,33.95,0.5542,0.4512,0.0221,11,0,1,-77,215,-100,65,-8,1,-1,-69,64,,-363,0,64
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-18 00:00:00,800,900,P,25,25,CALL,34.55,36.5,0,73,34.55,0.5542,0.4512,0.0221,12,0,1,-85,220,-108,72,-9,1,-1,-71,71,,-372,0,71
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-18 00:00:00,900,1000,P,25,25,CALL,37.63,36.5,0,73,37.63,0.5542,0.4512,0.0221,15,0,1,-133,233,-150,112,-12,1,-1,-75,111,,-394,28.250000000000064,82.74999999999994
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-18 00:00:00,1000,1100,P,25,25,CALL,38.54,36.5,0,73,38.54,0.5542,0.4512,0.0221,15,0,1,-149,233,-163,126,-13,1,-1,-75,125,,-393,50.99999999999998,74.00000000000003
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-18 00:00:00,1100,1200,P,25,25,CALL,37.84,36.5,0,73,37.84,0.5542,0.4512,0.0221,15,0,1,-137,233,-153,116,-12,1,-1,-75,114,,-394,33.500000000000085,80.49999999999991
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-18 00:00:00,1200,1300,P,25,25,CALL,37.58,36.5,0,73,37.58,0.5542,0.4512,0.0221,15,0,1,-132,233,-149,112,-12,1,-1,-75,110,,-394,26.999999999999957,83.00000000000004
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-18 00:00:00,1300,1400,P,25,25,CALL,38.21,36.5,0,73,38.21,0.5542,0.4512,0.0221,15,0,1,-143,233,-158,121,-13,1,-1,-75,120,,-394,42.75000000000002,77.24999999999997
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-18 00:00:00,1400,1500,P,25,25,CALL,37.47,36.5,0,73,37.47,0.5542,0.4512,0.0221,14,0,1,-130,233,-148,110,-12,1,-1,-75,109,,-394,24.24999999999997,84.75000000000003
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-18 00:00:00,1500,1600,P,25,25,CALL,36.56,36.5,0,73,36.56,0.5542,0.4512,0.0221,14,0,1,-115,231,-135,97,-11,1,-1,-74,96,,-391,1.5000000000000568,94.49999999999994
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-18 00:00:00,1600,1700,P,25,25,CALL,36.16,36.5,0,73,36.16,0.5542,0.4512,0.0221,13,0,1,-108,230,-129,92,-11,1,-1,-74,91,,-388,0,91
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-18 00:00:00,1700,1800,P,25,25,CALL,36.31,36.5,0,73,36.31,0.5542,0.4512,0.0221,13,0,1,-111,231,-131,94,-11,1,-1,-74,93,,-389,0,93
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-18 00:00:00,1800,1900,P,25,25,CALL,39.01,36.5,0,73,39.01,0.5542,0.4512,0.0221,16,0,1,-158,232,-170,134,-13,1,-1,-75,132,,-391,62.74999999999995,69.25000000000006
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-18 00:00:00,1900,2000,P,25,25,CALL,39.07,36.5,0,73,39.07,0.5542,0.4512,0.0221,16,0,1,-159,232,-171,135,-13,1,-1,-74,133,,-391,64.25,68.75
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-18 00:00:00,2000,2100,P,25,25,CALL,38.38,36.5,0,73,38.38,0.5542,0.4512,0.0221,15,0,1,-146,233,-161,124,-13,1,-1,-75,122,,-393,47.000000000000064,74.99999999999994
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-18 00:00:00,2100,2200,P,25,25,CALL,35.24,36.5,0,73,35.24,0.5542,0.4512,0.0221,12,0,1,-95,225,-117,80,-10,1,-1,-72,79,,-380,0,79
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-20 00:00:00,600,700,P,25,25,CALL,27.5,36.5,0,73,27.5,0.5542,0.4512,0.0221,4,0,1,-19,116,-35,16,-3,0,-1,-37,16,,-195,0,16
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-20 00:00:00,700,800,P,25,25,CALL,33.95,36.5,0,73,33.95,0.5542,0.4512,0.0221,11,0,1,-77,215,-100,65,-8,1,-1,-69,64,,-363,0,64
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-20 00:00:00,800,900,P,25,25,CALL,34.55,36.5,0,73,34.55,0.5542,0.4512,0.0221,12,0,1,-85,220,-108,72,-9,1,-1,-71,71,,-372,0,71
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-20 00:00:00,900,1000,P,25,25,CALL,37.63,36.5,0,73,37.63,0.5542,0.4512,0.0221,15,0,1,-133,233,-150,112,-12,1,-1,-75,111,,-394,28.250000000000064,82.74999999999994
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-20 00:00:00,1000,1100,P,25,25,CALL,38.54,36.5,0,73,38.54,0.5542,0.4512,0.0221,15,0,1,-149,233,-163,126,-13,1,-1,-75,125,,-393,50.99999999999998,74.00000000000003
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-20 00:00:00,1100,1200,P,25,25,CALL,37.84,36.5,0,73,37.84,0.5542,0.4512,0.0221,15,0,1,-137,233,-153,116,-12,1,-1,-75,114,,-394,33.500000000000085,80.49999999999991
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-20 00:00:00,1200,1300,P,25,25,CALL,37.58,36.5,0,73,37.58,0.5542,0.4512,0.0221,15,0,1,-132,233,-149,112,-12,1,-1,-75,110,,-394,26.999999999999957,83.00000000000004
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-20 00:00:00,1300,1400,P,25,25,CALL,38.21,36.5,0,73,38.21,0.5542,0.4512,0.0221,15,0,1,-143,233,-158,121,-13,1,-1,-75,120,,-394,42.75000000000002,77.24999999999997
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-20 00:00:00,1400,1500,P,25,25,CALL,37.47,36.5,0,73,37.47,0.5542,0.4512,0.0221,14,0,1,-130,233,-148,110,-12,1,-1,-75,109,,-394,24.24999999999997,84.75000000000003
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-20 00:00:00,1500,1600,P,25,25,CALL,36.56,36.5,0,73,36.56,0.5542,0.4512,0.0221,14,0,1,-115,231,-135,97,-11,1,-1,-74,96,,-391,1.5000000000000568,94.49999999999994
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-20 00:00:00,1600,1700,P,25,25,CALL,36.16,36.5,0,73,36.16,0.5542,0.4512,0.0221,13,0,1,-108,230,-129,92,-11,1,-1,-74,91,,-388,0,91
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-20 00:00:00,1700,1800,P,25,25,CALL,36.31,36.5,0,73,36.31,0.5542,0.4512,0.0221,13,0,1,-111,231,-131,94,-11,1,-1,-74,93,,-389,0,93
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-20 00:00:00,1800,1900,P,25,25,CALL,39.01,36.5,0,73,39.01,0.5542,0.4512,0.0221,16,0,1,-158,232,-170,134,-13,1,-1,-75,132,,-391,62.74999999999995,69.25000000000006
UTAHASSMUNPOWSY,804470.01,2003-01-17 00:00:00,2003-01-20 00:00:00,1900,2000,P,25,25,CALL,39.07,36.5,0,73,39.07,0.5542,0.4512,0.0221,16,0,1,-159,232,-171,135,-13,1,-1,-74,133,,-391,64.25,68.75
