"ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)"
2014,5670,MC CLAVE UNDIVIDED HIGH SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5670,MC CLAVE UNDIVIDED HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5670,MC CLAVE UNDIVIDED HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5685,MCGLONE ELEMENTARY SCHOOL,E,267,51,267,24,59,0.898,47,0.681,87,0.655,56,0.714,n<20,-
2014,5685,MCGLONE ELEMENTARY SCHOOL,A,267,51,267,24,59,0.898,47,0.681,87,0.655,56,0.714,n<20,-
2014,5688,MCGRAW ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5688,MCGRAW ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5702,MC KINLEY-THATCHER ELEMENTARY SCHOOL,E,25,69,25,27,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5702,MC KINLEY-THATCHER ELEMENTARY SCHOOL,A,25,69,25,27,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5704,MCKINLEY ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5704,MCKINLEY ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5706,MC ELWAIN ELEMENTARY SCHOOL,E,164,54,164,26.5,27,1,26,0.923,59,0.593,31,0.613,21,0.952
2014,5706,MC ELWAIN ELEMENTARY SCHOOL,A,164,54,164,26.5,27,1,26,0.923,59,0.593,31,0.613,21,0.952
2014,5716,MC MEEN ELEMENTARY SCHOOL,E,146,86,146,28.5,27,1,27,0.889,62,0.903,24,1,n<20,-
2014,5716,MC MEEN ELEMENTARY SCHOOL,A,146,86,146,28.5,27,1,27,0.889,62,0.903,24,1,n<20,-
2014,5722,MEAD HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5722,MEAD HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5726,MEAD ELEMENTARY SCHOOL,E,25,37,23,34,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5726,MEAD ELEMENTARY SCHOOL,A,25,37,23,34,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5730,MEAD MIDDLE SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5730,MEAD MIDDLE SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5742,HOMESTAKE PEAK SCHOOL,E,90,50.5,89,26,n<20,-,n<20,-,26,0.731,27,0.667,n<20,-
2014,5742,HOMESTAKE PEAK SCHOOL,M,47,45,47,56,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5742,HOMESTAKE PEAK SCHOOL,A,137,49,136,35,n<20,-,n<20,-,39,0.59,43,0.558,23,0.565
2014,5744,MEADOW POINT ELEMENTARY SCHOOL,E,44,63.5,44,27,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5744,MEADOW POINT ELEMENTARY SCHOOL,A,44,63.5,44,27,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5745,MEADOW VIEW ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5745,MEADOW VIEW ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5750,MEEKER ELEMENTARY SCHOOL,E,22,57.5,22,22,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5750,MEEKER ELEMENTARY SCHOOL,A,22,57.5,22,22,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5752,MEEKER ELEMENTARY SCHOOL,E,28,41.5,28,22.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5752,MEEKER ELEMENTARY SCHOOL,A,28,41.5,28,22.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5754,BARONE MIDDLE SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5754,BARONE MIDDLE SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5758,MEIKLEJOHN ELEMENTARY,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5758,MEIKLEJOHN ELEMENTARY,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5762,MEEKER HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5762,MEEKER HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5779,MERIDIAN RANCH INTERNATIONAL SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5779,MERIDIAN RANCH INTERNATIONAL SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5806,MERINO JUNIOR SENIOR HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5806,MERINO JUNIOR SENIOR HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5814,THE INTERNATIONAL SCHOOL AT THORNTON MIDDLE,M,286,52.5,280,56,n<20,-,n<20,-,80,0.388,111,0.486,67,0.627
2014,5814,THE INTERNATIONAL SCHOOL AT THORNTON MIDDLE,A,286,52.5,280,56,n<20,-,n<20,-,80,0.388,111,0.486,67,0.627
2014,5816,THORNTON HIGH SCHOOL,H,251,41,242,34,n<20,-,25,0.56,51,0.392,92,0.511,72,0.75
2014,5816,THORNTON HIGH SCHOOL,A,251,41,242,34,n<20,-,25,0.56,51,0.392,92,0.511,72,0.75
2014,5826,MERRILL MIDDLE SCHOOL,M,134,59.5,134,59,n<20,-,n<20,-,40,0.5,60,0.567,n<20,-
2014,5826,MERRILL MIDDLE SCHOOL,A,134,59.5,134,59,n<20,-,n<20,-,40,0.5,60,0.567,n<20,-
2014,5834,MESA ELEMENTARY SCHOOL,E,71,38,70,21.5,n<20,-,n<20,-,21,0.667,n<20,-,n<20,-
2014,5834,MESA ELEMENTARY SCHOOL,A,71,38,70,21.5,n<20,-,n<20,-,21,0.667,n<20,-,n<20,-
2014,5836,MESA ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5836,MESA ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5838,MESA ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5838,MESA ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5841,MESA RIDGE HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5841,MESA RIDGE HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5842,MESA VIEW ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5842,MESA VIEW ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5843,LONE TREE ELEMENTARY,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5843,LONE TREE ELEMENTARY,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5844,CONTEMPORARY LEARNING ACADEMY HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5844,CONTEMPORARY LEARNING ACADEMY HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5850,MIAMI/YODER ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5850,MIAMI/YODER ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5864,MIDDLE PARK HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5864,MIDDLE PARK HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5878,MIDLAND ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5878,MIDLAND ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5888,MILLER MIDDLE SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5888,MILLER MIDDLE SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5896,MILLIKEN ELEMENTARY SCHOOL,E,60,34.5,60,30,n<20,-,n<20,-,21,0.333,n<20,-,n<20,-
2014,5896,MILLIKEN ELEMENTARY SCHOOL,A,60,34.5,60,30,n<20,-,n<20,-,21,0.333,n<20,-,n<20,-
2014,5897,MCAULIFFE INTERNATIONAL SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5897,MCAULIFFE INTERNATIONAL SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5902,MILLIKEN MIDDLE SCHOOL,M,41,45,41,59,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5902,MILLIKEN MIDDLE SCHOOL,A,41,45,41,59,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5916,MINNEQUA ELEMENTARY SCHOOL,E,25,55,25,20,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5916,MINNEQUA ELEMENTARY SCHOOL,A,25,55,25,20,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5917,MOUNTAIN SAGE COMMUNITY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5917,MOUNTAIN SAGE COMMUNITY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5934,MISSION VIEJO ELEMENTARY SCHOOL,E,30,51.5,29,13,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5934,MISSION VIEJO ELEMENTARY SCHOOL,A,30,51.5,29,13,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5944,MITCHELL ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5944,MITCHELL ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5948,MITCHELL HIGH SCHOOL,H,80,48,80,39,n<20,-,n<20,-,n<20,-,38,0.553,n<20,-
2014,5948,MITCHELL HIGH SCHOOL,A,80,48,80,39,n<20,-,n<20,-,n<20,-,38,0.553,n<20,-
2014,5958,MOFFAT PREK-12 SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5958,MOFFAT PREK-12 SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5962,MOFFAT COUNTY HIGH SCHOOL,H,23,54,22,32,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5962,MOFFAT COUNTY HIGH SCHOOL,A,23,54,22,32,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5972,MOLHOLM ELEMENTARY SCHOOL,E,146,30,141,29,21,0.857,22,0.682,45,0.4,32,0.5,21,0.857
2014,5972,MOLHOLM ELEMENTARY SCHOOL,A,146,30,141,29,21,0.857,22,0.682,45,0.4,32,0.5,21,0.857
2014,5982,MONACO ELEMENTARY SCHOOL,E,210,32,210,28,31,1,n<20,-,62,0.532,82,0.354,n<20,-
2014,5982,MONACO ELEMENTARY SCHOOL,A,210,32,210,28,31,1,n<20,-,62,0.532,82,0.354,n<20,-
2014,5985,MONFORT ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5985,MONFORT ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5988,MONROE ELEMENTARY SCHOOL,E,112,56,111,26,23,0.957,n<20,-,42,0.667,27,0.704,n<20,-
2014,5988,MONROE ELEMENTARY SCHOOL,A,112,56,111,26,23,0.957,n<20,-,42,0.667,27,0.704,n<20,-
2014,5990,70 ONLINE,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5990,70 ONLINE,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5990,70 ONLINE,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5992,MONROE ELEMENTARY SCHOOL,E,29,41,29,36,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5992,MONROE ELEMENTARY SCHOOL,A,29,41,29,36,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5994,MONTESSORI PEAKS CHARTER ACADEMY,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5994,MONTESSORI PEAKS CHARTER ACADEMY,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5995,MONTBELLO HIGH SCHOOL,H,38,27,38,61,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5995,MONTBELLO HIGH SCHOOL,A,38,27,38,61,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5997,DC MONTESSORI CHARTER SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5997,DC MONTESSORI CHARTER SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5999,MONARCH HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,5999,MONARCH HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6000,MONARCH K-8 SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6000,MONARCH K-8 SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6000,MONARCH K-8 SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6002,MONTCLAIR ELEMENTARY SCHOOL,E,99,75,98,28.5,n<20,-,n<20,-,42,0.881,25,0.76,n<20,-
2014,6002,MONTCLAIR ELEMENTARY SCHOOL,A,99,75,98,28.5,n<20,-,n<20,-,42,0.881,25,0.76,n<20,-
2014,6010,TIMBERLINE PK-8,E,288,55,283,31,33,1,54,0.852,104,0.683,76,0.711,n<20,-
2014,6010,TIMBERLINE PK-8,M,145,41,145,57,n<20,-,n<20,-,44,0.25,67,0.373,27,0.593
2014,6010,TIMBERLINE PK-8,A,433,52,428,39,34,1,60,0.8,148,0.554,143,0.552,43,0.698
2014,6018,MONTEREY ELEMENTARY SCHOOL,E,92,58.5,90,22,24,1,n<20,-,25,0.72,n<20,-,n<20,-
2014,6018,MONTEREY ELEMENTARY SCHOOL,A,92,58.5,90,22,24,1,n<20,-,25,0.72,n<20,-,n<20,-
2014,6019,ASPEN VIEW ACADEMY,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6019,ASPEN VIEW ACADEMY,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6026,MONTEZUMA-CORTEZ HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6026,MONTEZUMA-CORTEZ HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6030,BYRON SYRING DELTA CENTER,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6030,BYRON SYRING DELTA CENTER,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6036,BILL METZ ELEMENTARY SCHOOL,E,49,48,49,33,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6036,BILL METZ ELEMENTARY SCHOOL,A,49,48,49,33,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6044,MONTE VISTA MIDDLE SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6044,MONTE VISTA MIDDLE SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6046,MONTE VISTA SENIOR HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6046,MONTE VISTA SENIOR HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6054,COLUMBINE MIDDLE SCHOOL,M,37,51,37,60,n<20,-,n<20,-,n<20,-,21,0.619,n<20,-
2014,6054,COLUMBINE MIDDLE SCHOOL,A,37,51,37,60,n<20,-,n<20,-,n<20,-,21,0.619,n<20,-
2014,6058,MONTROSE HIGH SCHOOL,H,49,44,49,40,n<20,-,n<20,-,n<20,-,24,0.458,n<20,-
2014,6058,MONTROSE HIGH SCHOOL,A,49,44,49,40,n<20,-,n<20,-,n<20,-,24,0.458,n<20,-
2014,6060,MOUNTAIN RANGE HIGH SCHOOL,H,51,69,47,36,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6060,MOUNTAIN RANGE HIGH SCHOOL,A,51,69,47,36,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6068,MONTVIEW MATH & HEALTH SCIENCES ELEMENTARY SCHOOL,E,198,46.5,197,24,24,0.875,26,0.654,68,0.485,48,0.729,31,0.839
2014,6068,MONTVIEW MATH & HEALTH SCIENCES ELEMENTARY SCHOOL,A,198,46.5,197,24,24,0.875,26,0.654,68,0.485,48,0.729,31,0.839
2014,6070,FRUITA MONUMENT HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6070,FRUITA MONUMENT HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6088,DORA MOORE ECE-8 SCHOOL,E,38,69,37,37,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6088,DORA MOORE ECE-8 SCHOOL,M,23,19,23,53,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6088,DORA MOORE ECE-8 SCHOOL,A,61,48,60,43,n<20,-,n<20,-,20,0.65,24,0.333,n<20,-
2014,6090,MOORE MIDDLE SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6090,MOORE MIDDLE SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6098,MOREY MIDDLE SCHOOL,M,37,52,37,56,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6098,MOREY MIDDLE SCHOOL,A,37,52,37,56,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6132,MORTON ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6132,MORTON ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6133,MORTENSEN ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6133,MORTENSEN ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6134,YAMPAH MOUNTAIN SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6134,YAMPAH MOUNTAIN SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6135,MOUNT CARBON ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6135,MOUNT CARBON ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6138,MOUNTAINSIDE ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6138,MOUNTAINSIDE ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6139,MOUNTAIN PHOENIX COMMUNITY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6139,MOUNTAIN PHOENIX COMMUNITY SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6139,MOUNTAIN PHOENIX COMMUNITY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6140,MOUNTAIN RIDGE MIDDLE SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6140,MOUNTAIN RIDGE MIDDLE SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6142,MOUNTAIN VALLEY ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6142,MOUNTAIN VALLEY ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6144,MOUNTAIN VALLEY MIDDLE SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6144,MOUNTAIN VALLEY MIDDLE SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6150,MOUNTAIN VIEW ELEMENTARY SCHOOL,E,62,54,62,27,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6150,MOUNTAIN VIEW ELEMENTARY SCHOOL,A,62,54,62,27,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6152,MOUNTAIN VIEW ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6152,MOUNTAIN VIEW ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6156,MOUNTAIN VIEW ELEMENTARY SCHOOL,E,63,63,63,28,n<20,-,n<20,-,26,0.731,n<20,-,n<20,-
2014,6156,MOUNTAIN VIEW ELEMENTARY SCHOOL,A,63,63,63,28,n<20,-,n<20,-,26,0.731,n<20,-,n<20,-
2014,6158,MOUNTAIN VIEW ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6158,MOUNTAIN VIEW ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6160,MRACHEK MIDDLE SCHOOL,M,157,48,154,53,n<20,-,n<20,-,30,0.3,69,0.362,44,0.614
2014,6160,MRACHEK MIDDLE SCHOOL,A,157,48,154,53,n<20,-,n<20,-,30,0.3,69,0.362,44,0.614
2014,6162,MOUNTAIN VISTA COMMUNITY SCHOOL,E,81,51,75,26,n<20,-,n<20,-,22,0.636,28,0.714,n<20,-
2014,6162,MOUNTAIN VISTA COMMUNITY SCHOOL,M,35,53,34,56,n<20,-,n<20,-,n<20,-,21,0.571,n<20,-
2014,6162,MOUNTAIN VISTA COMMUNITY SCHOOL,A,116,51,109,31,n<20,-,n<20,-,24,0.625,49,0.653,25,0.92
2014,6163,MOUNTAIN VIEW HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6163,MOUNTAIN VIEW HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6164,MOUNTAIN RIDGE MIDDLE SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6164,MOUNTAIN RIDGE MIDDLE SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6165,MOUNTAIN VISTA HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6165,MOUNTAIN VISTA HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6166,MOUNT GARFIELD MIDDLE SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,6166,MOUNT GARFIELD MIDDLE SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
