College,Campus,CIP,State Title,Award Type,Number of Terms,Credit Hours,Number of Weeks,ITSO,Local Name
13,,4706070200,AIRFRAME MECHANICS AND AIRCRAFT MAINTENANCE TECHNOLOGY/TECHNICIAN,AAS,5,88.5,80,03 02 11 03,AVIATION MAINTENANCE TECHNOLOGY
13,,4706070200,AIRFRAME MECHANICS AND AIRCRAFT MAINTENANCE TECHNOLOGY/TECHNICIAN,Cert1,2.5,31,40,03 02 11 03,AVIATION MAINTENANCE TECHNOLOGY AIRFRAME CERTIFICATE
13,,4706081000,AIRCRAFT POWERPLANT TECHNOLOGY/TECHNICIAN,Cert,2.5,30.5,40,03 02 11 03,AVIATION MAINTENANCE TECHNOLOGY POWERPLANT CERTIFICATE
13,,5106010100,DENTAL ASSISTANT,Dipl,2.5,49.5,40,03 02 11 03,DENTAL ASSISTANT
13,,5106020200,DENTAL HYGIENE,AAS,5,71.5,80,03 02 11 03,DENTAL HYGIENE
13,,5108010100,MEDICAL ASSISTANT,Dipl,2.5,45,40,03 02 11 03,MEDICAL ASSISTANT
13,,5108080200,VETERINARY/ANIMAL HEALTH ASSISTANT TECHNOLOGY,AAS,4.5,75,72,03 02 11 03,VETERINARY TECHNOLOGY
13,,5109046200,PARAMEDIC SPECIALIST,AAS,3.5,51,56,03 02 11 03,PARAMEDIC
13,,5109046200,PARAMEDIC SPECIALIST,Cert2,3.5,48,56,03 02 11 03,PARAMEDIC CERTIFICATE
13,,5109046200,PARAMEDIC SPECIALIST,Dipl1,2,27.5,32,03 02 11 03,EMERGENCY MEDICAL SERVICES
13,,5109090100,SURGICAL TECHNICIAN,Dipl,2.5,48,40,03 02 11 03,SURGICAL TECHNOLOGY
13,,5138010200,REGISTERED NURSING/REGISTERED NURSE,AAS,5.5,86,88,03 02 11 03,ASSOCIATE DEGREE NURSING
13,,5138010200,REGISTERED NURSING/REGISTERED NURSE,AAS1,5.5,65,88,03 12 11 03,ADVANCED PLACEMENT ASSOCIATE DEGREE NURSING
13,,5139010100,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING,Dipl,3,43,48,03 02 11 03,PRACTICAL NURSING
13,,5202010200,BUSINESS ADMINISTRATION AND MANAGEMENT,AAS,4,69,64,03 02 11 03,MANAGEMENT AND HUMAN RESOURCES
13,,5203010200,ACCOUNTING MANAGEMENT,AAS,5,70,80,03 02 11 03,PARA-ACCOUNTING
13,,5203010200,ACCOUNTING MANAGEMENT,Dipl1,3,35,48,03 02 11 03,ACCOUNTING TECHNICIAN
13,,5218010200,"SALES, DISTRIBUTION, AND MARKETING MANAGEMENT",AAS,4,66,64,03 02 11 03,MARKETING
13,,5218010200,"SALES, DISTRIBUTION, AND MARKETING MANAGEMENT",AAS1,4,66,64,03 02 11 03,MARKETING/LODGING AND HOSPITALITY MANAGEMENT OPTION
13,,5218010200,"SALES, DISTRIBUTION, AND MARKETING MANAGEMENT",AAS2,4,66,64,03 02 11 03,FASHION MARKETING OPTION
13,,5218010200,"SALES, DISTRIBUTION, AND MARKETING MANAGEMENT",ASCO,4,65,64,03 06 11 03,MARKETING MANAGEMENT
14,,0101020200,AGRICULTURAL BUSINESS OPERATIONS TECHNOLOGY,AAS,4.5,73,72,03 02 11 03,AGRICULTURAL PRODUCTION TECHNOLOGY
14,,0101020200,AGRICULTURAL BUSINESS OPERATIONS TECHNOLOGY,ASCO,4,69,64,03 06 11 03,AGRICULTURAL BUSINESS
14,,1108010200,WEB PAGE/DIG./MULTIMEDIA INFO. RESR. DESIGN TECHNO,AAS,4,72,64,03 02 11 03,Web Design and Development
14,,1108010200,WEB PAGE/DIG./MULTIMEDIA INFO. RESR. DESIGN TECHNO,AAS1,4,72,64,03 02 11 03,Web Programming
14,,1108010200,WEB PAGE/DIG./MULTIMEDIA INFO. RESR. DESIGN TECHNO,Cert2,2,19,32,03 02 11 03,Graphic Design
14,,1109010200,COMPUTER SYSTEMS NETWORKING & TELECOM. TECHNO.,AAS,4.5,78,72,03 02 11 03,Business Systems Networking
14,,1109010200,COMPUTER SYSTEMS NETWORKING & TELECOM. TECHNO.,Dipl1,2.5,42,40,03 02 11 03,Business Systems Networking
14,,1110990100,COMPUTER AND INFORMATION SYSTEMS TECHNICIAN,Dipl,2,32,32,03 02 11 03,HELP DESK
14,,1110990200,COMPUTER AND INFORMATION SYSTEMS TECHNOLOGY,AAS,4,72,64,03 02 11 03,Management Information Systems
14,,1513040100,CIVIL DRAFTING/CAD/CADD TECHNICIAN,Dipl,2.5,47,40,03 02 11 03,STRUCTURAL DRAFTING
14,,1513040200,CIVIL DRAFTING/CAD/CADD TECHNOLOGY,AAS,4.5,83,72,03 02 11 03,STRUCTURAL ENGINEERING TECHNOLOGY
14,,4602010200,CARPENTRY TECHNOLOGY,AAS,4.5,76.5,72,03 02 11 03,CARPENTRY AND BUILDING TRADES
14,,4602010200,CARPENTRY TECHNOLOGY,Dipl1,2.5,44.5,40,03 02 11 03,CARPENTRY AND BUILDING TRADES
14,,4603020200,ELECTRICIAN,AAS,4.5,74,72,03 02 11 03,ELECTRICAL TECHNOLOGIES
14,,4706030200,AUTOMOTIVE COLLISION TECHNOLOGY,AAS,4.5,84.5,72,03 02 11 03,COLLISION REPAIR/REFINISH
14,,4706030200,AUTOMOTIVE COLLISION TECHNOLOGY,Dipl1,2.5,47.5,40,03 02 11 03,COLLISION REPAIR/REFINISH DIPL1
14,,4706040200,AUTOMOTIVE TECHNOLOGY,AAS,5,78.5,80,03 02 11 03,AUTOMOTIVE REPAIR TECHNOLOGY
14,,4706040200,AUTOMOTIVE TECHNOLOGY,Dipl1,2.5,38.5,40,03 02 11 03,AUTOMOTIVE REPAIR
14,,4805080100,WELDING TECHNICIAN,Dipl,2,37,32,03 02 11 03,Welding Technology
14,,5009030200,MUSIC PERFORMANCE MANAGEMENT,AAA,4,65.5,64,03 02 11 03,PROFESSIONAL MUSIC
14,,5107070200,HEALTH INFORMATION TECHNOLOGY,AAS,5,78,80,03 02 11 03,HEALTH INFORMATION TECHNOLOGY
14,,5107070200,HEALTH INFORMATION TECHNOLOGY,CERT2,2.5,18,40,03 02 11 03,HEALTH INFORMATION TECHNOLOGY CERTIFICATE
14,,5107070200,HEALTH INFORMATION TECHNOLOGY,DIPL1,2.5,46,40,03 02 11 03,HEALTH INFORMATION TECHNOLOGY DIPLOMA
14,,5107080200,MEDICAL TRANSCRIPTION MANAGEMENT,AAS,4,65,64,03 02 11 03,MEDICAL TRANSCRIPTION
14,,5107080200,MEDICAL TRANSCRIPTION MANAGEMENT,Dipl1,2,32,32,03 02 11 03,MEDICAL TRANSCRIPTION
14,,5138010200,REGISTERED NURSING/REGISTERED NURSE,AAS,5,86,80,03 02 11 03,ASSOCIATE DEGREE NURSING
14,,5139010100,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING,Dipl,2.5,43,40,03 02 11 03,PRACTICAL NURSING
14,,5202010200,BUSINESS ADMINISTRATION AND MANAGEMENT,ASCO,4,70,64,03 06 11 03,BUSINESS ADMINISTRATION
14,,5203010200,ACCOUNTING MANAGEMENT,ASCO,4,70,64,03 06 11 03,ACCOUNTING
14,,5203020200,ACCOUNTING INFORMATION SYSTEMS MANAGEMENT,AAS,4,66,64,03 02 11 03,ACCOUNTING AND INFORMATION TECHNOLOGY
14,,5204010100,ADMINISTRATIVE ASSISTANT  SPECIALIST,Dipl,2,36,32,03 02 11 03,OFFICE SKILLS
14,,5204010200,ADMINISTRATIVE SPECIALIST MANAGEMENT,ASCO,4,69,64,03 06 11 03,OFFICE SYSTEMS SPECIALIST
15,,0103011200,AGRICULTURAL PROD./SUSTAINABLE/VALUE ADDED TECHNO,AAS,7,81,84,03 02 11 03,SUSTAINABLE AGRICULTURE AND ENTREPRENEURSHIP
15,,0103090100,VITICULTURE TECHNICIAN,Dipl,4,24,48,03 02 11 03,VITCULTURE
15,,0106010200,HORTICULTURAL TECHNOLOGY,AAS,7,78,84,03 02 11 03,Landscape and Turfgrass Technology
15,,0907020200,Digital Communication and Media/Multimedia,AAS,7,80,84,03 02 11 03,Social Marketing & Technical Graphics
15,,1102020200,COMPUTER PROGRAM. SPECI. APPLICA. TECHNOLOGY,AAS,7,84,84,03 02 11 03,COMPUTER SOFTWARE DEVELOPMENT
15,,1109010200,COMPUTER SYSTEMS NETWORKING & TELECOM. TECHNO.,AAS,7,79,84,03 02 11 03,Computer Networks and Security
15,,1110030200,COMPUTER AND INFORMATION SYSTEMS SECURITY TECHN,AAS,7,75,84,03 02 11 03,DIGITAL FORENSICS
15,,1110990100,COMPUTER AND INFORMATION SYSTEMS TECHNICIAN,Dipl,3,28,36,03 07 11 03,MICROCOMPUTER SPECIALIST
15,,1110990100,COMPUTER AND INFORMATION SYSTEMS TECHNICIAN,Dipl1,3,26,36,03 07 11 03,MicROCOMPUTER SPECIALIST dipl1
15,,1110990100,COMPUTER AND INFORMATION SYSTEMS TECHNICIAN,Dipl2,3,35,36,03 07 11 03,Microcomputer Specialist Dipl2
15,,1110990100,COMPUTER AND INFORMATION SYSTEMS TECHNICIAN,Dipl2,3,35,36,03 07 11 03,Microcomputer Specilaist Dipl3
15,,1110990100,COMPUTER AND INFORMATION SYSTEMS TECHNICIAN,Dipl3,2,17,24,03 07 11 03,Microcomputer Specilaist Dipl3
15,,1205030200,CULINARY ARTS MANAGEMENT,AAS,7,84,84,03 02 11 03,CULINARY ARTS
15,,1205030200,CULINARY ARTS MANAGEMENT,DIPL1,3,36,36,03 02 11 03,CULINARY ARTS DIPLOMA
15,,1403010200,BIOPROCESSING ENGINEERING ETHANOL TECHNOLOGY,AAS,8,82,96,03 02 11 03,Agricultural/Biofuels Process Technology
15,,1503030100,ELECTRONICS ENGINEERING TECHNICIAN,Dipl,3,33,36,03 02 11 03,ELECTRONIC TECHNICIAN
15,,1503030200,ELECTRONICS ENGINEERING TECHNOLOGY,AAS,7,86,84,03 02 11 03,ELECTRONIC ENGINEERING TECHNOLOGY
15,,1503030200,ELECTRONICS ENGINEERING TECHNOLOGY,DIPL1,3,39,36,03 02 11 03,ELECTRONIC ENGINEERING TECHNOLOGY
15,,1503040200,LASER AND OPTICAL TECHNOLOGY,AAS,7,81,84,03 02 11 03,LASER/ELECTRO-OPTICS TECHNOLOGY
15,,1503040200,LASER AND OPTICAL TECHNOLOGY,Dipl1,3,36,36,03 02 11 03,LASER AND OPTICAL TECHNOLOGY DIPL1
15,,1504050200,ROBOTICS TECHNOLOGY,AAS,7,81,84,03 02 11 03,ROBOTICS/AUTOMATION TECHNOLOGY
15,,1504050200,ROBOTICS TECHNOLOGY,Dipl1,3,36,36,03 02 11 03,ROBOTICS/AUTOMATION TECHNOLOGY DIPLOMA
15,,1505030200,ENERGY MANAGEMENT AND SYSTEMS TECHNOLOGY/TECHNICIAN,AAS,8,86,96,03 02 11 03,Electrical & Renewable Energy Technology
15,,1505030200,ENERGY MANAGEMENT AND SYSTEMS TECHNOLOGY/TECHNICIAN,CERT1,2,21,24,03 02 11 03,Commercial Electrical Certificate
15,,1505030200,ENERGY MANAGEMENT AND SYSTEMS TECHNOLOGY/TECHNICIAN,CERT2,2,21,24,03 02 11 03,Industrial-Utility Electrical Certificate
15,,1505030200,ENERGY MANAGEMENT AND SYSTEMS TECHNOLOGY/TECHNICIAN,CERT3,2,21,24,03 02 11 03,Photovoltaic Technician Certificate
15,,1505030200,ENERGY MANAGEMENT AND SYSTEMS TECHNOLOGY/TECHNICIAN,CERT4,2,22,24,03 02 11 03,Energy Auditor Certificate
15,,1505030200,ENERGY MANAGEMENT AND SYSTEMS TECHNOLOGY/TECHNICIAN,CERT5,2,23,24,03 02 11 03,Solar Energy Management Certificate
15,,1505030200,ENERGY MANAGEMENT AND SYSTEMS TECHNOLOGY/TECHNICIAN,CERT6,2,21,24,03 02 11 03,Small Wind Certificate
15,,1513060200,MECHANICAL DRAFTING/CAD/CADD TECHNOLOGY,AAS,7,76,84,03 02 11 03,MECHANICAL DESIGN TECHNOLOGY
15,,1513060200,MECHANICAL DRAFTING/CAD/CADD TECHNOLOGY,DIPL1,3,33,36,03 02 11 03,MECHANICAL DESIGN TECHNOLOGY
15,,1907090200,CHILD CARE MANAGEMENT,AAS,7,74,84,03 02 11 03,EARLY CHILDHOOD ASSOCIATE
15,,1907090200,CHILD CARE MANAGEMENT,Dipl1,3,38,36,03 02 11 03,Childcare Technician
15,,4101010200,BIOLOGICAL LABORATORY TECHNOLOGY,ASCO,7,84,84,03 06 11 03,BIOPROCESS TECHNOLOGY-COLL PARALLEL/CAR OP
15,,4301070200,CRIMINAL JUSTICE/POLICE SCIENCE TECHNOLOGY,AAS,7,80,84,03 02 11 03,CRIMINAL JUSTICE
15,,4507020200,CARTOGRAPHY TECHNOLOGY,AAS,6,69,72,03 02 11 03,GEOSPATIAL TECHNOLOGY
15,,4600000200,CONSTRUCTION TECHNOLOGY,AAS,8,85,96,03 02 11 03,CONSTRUCTION TECHNOLOGY
15,,4600000200,CONSTRUCTION TECHNOLOGY,Dipl1,4,43,48,03 02 11 03,CONSTRUCTION TRADES-DIPLOMA
15,,4701050100,INDUSTRIAL ELECTRONICS TECHNICIAN,Dipl,4,18,48,03 07 11 03,INDUSTRIAL MAINTENANCE-CREDIT-PART TIME
15,,4701050100,INDUSTRIAL ELECTRONICS TECHNICIAN,Dipl1,4,18,48,03 07 11 03,Electrical Systems Concentration
15,,4701050100,INDUSTRIAL ELECTRONICS TECHNICIAN,Dipl2,4,18,48,03 07 11 03,Fluid Systems Concentration
15,,4706030200,AUTOMOTIVE COLLISION TECHNOLOGY,AAS,6,71,72,03 12 11 03,AUTOMOTIVE COLLISION TECHNOLOGY
15,,4706040200,AUTOMOTIVE TECHNOLOGY,AAS,6,72,72,03 02 11 03,AUTOMOTIVE TECHNOLOGY
15,,4706050200,DIESEL MECHANICS TECHNOLOGY,AAS,6,75,72,03 02 11 03,DIESEL POWER SYSTEMS TECHNOLOGY
15,,4706070200,AIRFRAME MECHANICS AND AIRCRAFT MAINTENANCE TECHNOLOGY/TECHNICIAN,AAS,7,74,84,03 02 11 03,AVIATION MAINTENANCE TECHNOLOGY
15,,4706090100,Avionics Maintenance Technology/Technician,DIPL,3,30,36,03 02 11 03,Avionics Electronic Technician
15,,4805010200,MACHINE TOOL TECHNOLOGY,AAS,6,74,72,03 02 11 03,MACHINE TECHNOLOGY
15,,4805080100,WELDING TECHNICIAN,Dipl,5,40,60,03 02 11 03,WELDING TECHNOLOGY
15,,4901020200,COMMERCIAL PILOT AND FLIGHT CREW TECHNOLOGY,AAS,7,72,84,03 02 11 03,AVIATION PILOT TRAINING
15,,4901020200,COMMERCIAL PILOT AND FLIGHT CREW TECHNOLOGY,AAS1,7,72,84,03 02 11 03,Flight Education Concentration
15,,4901020200,COMMERCIAL PILOT AND FLIGHT CREW TECHNOLOGY,AAS2,7,72,84,03 02 11 03,Flight Crew Technology Concentration
15,,4902051000,TRUCK AND COMMERCIAL VEHICLE OPERATION,Cert,0.5,10,6,03 03 11 03,TRUCK DRIVING CDL
15,,5107030100,HEALTH UNIT COORDINATOR,Dipl,2,20,24,03 02 11 03,HEALTH UNIT COORDINATOR
15,,5107070200,HEALTH INFORMATION TECHNOLOGY,AAS,7,85,84,03 02 11 03,HEALTH INFORMATION TECHNOLOGY
15,,5107080100,MEDICAL TRANSCRIPTION SPECIALIST,Dipl,3,39,36,03 02 11 03,MEDICAL TRANSCRIPTIONIST
15,,5107130100,MEDICAL/INSURANCE CODING SPECIALIST,Dipl,4,47,48,03 02 11 03,MEDICAL/INSURANCE CODING
15,,5108020100,CLINICAL/MEDICAL LABORATORY ASSISTANT,Dipl,3,28,36,03 02 11 03,CLINICAL LABORATORY ASSISTANT
15,,5108030200,OCCUPATIONAL THERAPIST ASSISTANT,AAS,7,80,84,03 02 11 03,OCCUPATIONAL THERAPY ASSISTANT
15,,5108050100,PHARMACY TECHNICIAN,Dipl,2,22,24,03 02 11 03,PHARMACY TECHNOLOGY
15,,5108060200,PHYSICAL THERAPIST ASSISTANT,AAS,7,82.5,84,03 02 11 03,PHYSICAL THERAPIST ASSISTANT
15,,5109043100,EMERGENCY MEDICAL TECHNICIAN - INTER - DIPLOMA,Dipl,4,39,48,03 02 11 03,EMERGENCY MEDICAL INTERMEDIATE
15,,5109046200,PARAMEDIC SPECIALIST,AAS,8,80,96,03 02 11 03,PARAMEDIC
15,,5109046200,PARAMEDIC SPECIALIST,Cert1,7,47.5,84,03 02 11 03,Paramedic Core
15,,5109110200,RADIOLOGIC TECHNOLOGY,AAS,8,82,96,03 32 11 03,RADIOLOGIC TECHNOLOGY
15,,5110040200,CLINICAL/MEDICAL LABORATORY TECHNOLOGY,AAS,7,76.5,84,03 02 11 03,MEDICAL LABORATORY TECHNOLOGY
15,,5135010100,MASSAGE THERAPY TECHNICIAN,Dipl,4,47.5,48,03 02 11 03,THERAPEUTIC MASSAGE
15,,5138010200,REGISTERED NURSING/REGISTERED NURSE,AAS,8,85.5,96,03 02 11 03,ASSOCIATE DEGREE NURSING
15,,5138010200,REGISTERED NURSING/REGISTERED NURSE,AAS1,7,46,84,03 12 11 03,ADN Advanced Placement-Webased
15,,5139010100,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING,Dipl,10,41.5,120,03 07 11 03,PRACTICAL NURSING-EVENING
15,,5139010100,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING,Dipl1,4,41.5,48,03 02 11 03,PRACTICAL NURSING
15,,5139021000,NURSING ASSISTANT/AIDE AND PATIENT CARE ASSISTANT/AIDE,Cert,0.5,3,6,03 03 11 03,Nurse Aide
15,,5203020100,ACCOUNTING AND BOOKKEEPING SPECIALIST,Dipl,4,45,48,03 02 11 03,ACCOUNTING ASSISTANT
15,,5203020100,ACCOUNTING AND BOOKKEEPING SPECIALIST,Dipl1,2,24,24,03 02 11 03,COMPUTER ACCOUNTING
15,,5203020200,Accounting Information Systems Management,AAS,6,67,72,03 02 11 03,Business Specialist - Accounting
15,,5204010100,ADMINISTRATIVE ASSISTANT  SPECIALIST,Dipl,3,33,36,03 02 11 03,ADMINISTRATIVE ASSISTANT
15,,5204010200,Administrative Specialist Management,AAS,6,79,72,03 02 11 03,Business Specialist - Office Management
15,,5220010200,CONSTRUCTION MANAGEMENT,AAS,7,52,84,03 12 11 03,CONSTRUCTION MANAGEMENT TECHNOLOGY
15,,5220010200,CONSTRUCTION MANAGEMENT,Dipl1,4,43,48,03 12 11 03,Construction technology Diploma
16,,0101020200,AGRICULTURAL BUSINESS OPERATIONS TECHNOLOGY,AAS,4.5,76.6,72,03 02 11 03,AGRICULTURE MANAGEMENT
16,,0101020200,AGRICULTURAL BUSINESS OPERATIONS TECHNOLOGY,Dipl1,2,33.2,32,03 02 11 03,AGRICULTURE DIPLOMA
16,,0106010200,HORTICULTURAL TECHNOLOGY,AAS,4.5,72,72,03 02 11 03,HORTICULTURAL TECHNOLOGY
16,,1003010200,GRAPHIC COMMUNICATIONS TECHNOLOGY,ASCO,5,72.7,80,03 06 11 03,GRAPHIC COMMUNICATIONS - GRAPHIC DESIGN OPTION
16,,1003010200,GRAPHIC COMMUNICATIONS TECHNOLOGY,ASCO1,4.5,72.7,72,03 06 11 03,GRAPHIC COMMUNICATIONS - JOURNALISM OPTION
16,,1003040200,Animation for Television and film,AAS,4.5,67,72,03 02 11 03,"Animation for Television, Film, and New Media"
16,,1101030200,INFORMATION TECHNOLOGY,AAS,4.5,71.7,72,03 02 11 03,IT SUPPORT SPECIALIST
16,,1101030200,INFORMATION TECHNOLOGY,AAS1,4.5,73.7,72,03 02 11 03,NETWORK SPECIALIST
16,,1101030200,INFORMATION TECHNOLOGY,AAS2,4.5,75.7,72,03 02 11 03,PROGRAMMER OPTION
16,,1101030200,INFORMATION TECHNOLOGY,AAS3,4.5,69.7,72,03 02 11 03,Network Administration & Cyber Security
16,,1101030200,INFORMATION TECHNOLOGY,AAS4,4.5,65.7,72,03 02 11 03,Web Design & Administration
16,,1101030200,INFORMATION TECHNOLOGY,Dipl5,2.5,42,40,03 02 11 03,PC PRACTITIONER
16,,1203010200,FUNERAL SERVICES AND MORTUARY SCIENCES TECHNOLOGY,AAS,5,72,80,03 02 35 03,MORTUARY SERVICES-RECIPRICAL AGRMNT-CARL SANDBUR
16,,1503030200,ELECTRONICS ENGINEERING TECHNOLOGY,AAS,4,66,64,03 02 11 03,ELECTRONIC TECHNOLOGY
16,,1503030200,ELECTRONICS ENGINEERING TECHNOLOGY,AAS1,4,61,64,03 02 11 03,BIOMEDICAL ELECTRONICS TECHNICIAN
16,,1503030200,ELECTRONICS ENGINEERING TECHNOLOGY,DIPL2,2,31,32,03 02 11 03,ELECTRONIC TECHNOLOGY
16,,1506130200,MANUFACTURING TECHNOLOGY,AAS,4.5,77,72,03 02 11 03,DESIGN ENGINEERING TECHNOLOGY
16,,1506130200,MANUFACTURING TECHNOLOGY,AAS1,4,64,64,03 02 11 03,DESIGN ENGINEERING TECHNOLOGY - CIVIL/CONSTRUCTION OPTION
16,,1513060200,MECHANICAL DRAFTING/CAD/CADD TECHNOLOGY,AAS,4.5,70,72,03 02 11 03,DRAFTING TECHNOLOGY
16,,1513060200,MECHANICAL DRAFTING/CAD/CADD TECHNOLOGY,Dipl1,3,35,48,03 02 11 03,DRAFTING TECHNOLOGY - ENGINEERING GRAPHICS DIPLOMA
16,,1907090200,CHILD CARE MANAGEMENT,AAS,4,62,64,03 02 35 03,CHILD CARE/EARLY CHILDHOOD EDUCATION/CAR OP
16,,3099991200,MULTIINTERDISCIPLINARY TECHNICAL STUDIES,AAS,4,64,64,03 02 11 03,INDUSTRIAL TECHNOLOGY
16,,3099991200,MULTIINTERDISCIPLINARY TECHNICAL STUDIES,AAS1,2,63,32,03 02 11 03,SKILLED TRADES
16,,4301070200,CRIMINAL JUSTICE/POLICE SCIENCE TECHNOLOGY,ASCO,4,60,64,03 06 11 03,LAW ENFORCEMENT-COLLEGE PARALLEL/CAREER OP
16,,4302030200,FIRE SCIENCE/FIREFIGHTING TECHNOLOGY,AAS,4,76,64,03 02 11 03,FIRE SCIENCE
16,,4600000200,CONSTRUCTION TECHNOLOGY,AAS,4.5,74,72,03 02 11 03,CONSTRUCTION TECHNOLOGY
16,,4600000200,CONSTRUCTION TECHNOLOGY,AAS1,4,70,64,03 02 11 03,CONSTRUCTION TECHNOLOGY- CONSTRUCTION MANAGEMENT OPTION
16,,4600000200,CONSTRUCTION TECHNOLOGY,DIPL2,2.5,40,40,03 02 11 03,BUILDING CONSTRUCTION DIPLOMA
16,,4703030100,INDUSTRIAL EQUIPMENT MAINTENANCE TECHNICIAN,Dipl,1,17,16,03 02 11 03,INDUSTRIAL EQUIPMENT MAINTENANCE TECHNICIAN
16,,4703030200,INDUSTRIAL EQUIPMENT MAINTENANCE TECHNOLOGY,AAS,4,60,64,03 02 11 03,INDUSTRIAL MAINTENANCE TECHNOLOGY
16,,4703030200,INDUSTRIAL EQUIPMENT MAINTENANCE TECHNOLOGY,Cert2,1,14,16,03 02 11 03,ELECTRICAL MAINTENANCE TECHNICIAN CERTIFICATE
16,,4703030200,INDUSTRIAL EQUIPMENT MAINTENANCE TECHNOLOGY,Cert3,1,15,16,03 02 11 03,MECHANICAL MAINTENANCE TECHNICIAN CERTIFICATE
16,,4703030200,INDUSTRIAL EQUIPMENT MAINTENANCE TECHNOLOGY,Dipl1,2,29,32,03 02 11 03,INDUSTRIAL PLANT (MAINTENANCE) TECHNOLOGY
16,,4706030200,AUTOMOTIVE COLLISION TECHNOLOGY,AAS,4.5,82,72,03 02 11 03,AUTO COLLISION REPAIR
16,,4706030200,AUTOMOTIVE COLLISION TECHNOLOGY,AAS2,4.5,77,72,03 02 11 03,AUTO COLLISION REPAIR MANAGEMENT
16,,4706030200,AUTOMOTIVE COLLISION TECHNOLOGY,Dipl1,2.5,43,40,03 02 11 03,AUTO BODY DIPLOMA
16,,4706040200,AUTOMOTIVE TECHNOLOGY,AAS,4.5,80.5,72,03 02 11 03,AUTOMOTIVE TECHNOLOGY
16,,4706040200,AUTOMOTIVE TECHNOLOGY,AAS2,4.5,75.5,72,03 02 11 03,AUTOMOTIVE TECHNOLOGY MANAGEMENT
16,,4706040200,AUTOMOTIVE TECHNOLOGY,Dipl1,2.5,41.5,40,03 02 11 03,AUTOMOTIVE MECHANICS DIPLOMA
16,,4805010200,MACHINE TOOL TECHNOLOGY,AAS,4.5,82,72,03 02 11 03,PRECISION MACHINING TECHNOLOGY
16,,4805010200,MACHINE TOOL TECHNOLOGY,Dipl1,2,42,32,03 02 11 03,MACHINE SHOP DIPLOMA
16,,4805080100,WELDING TECHNICIAN,Dipl,2,37,32,03 02 11 03,WELDING
16,,4805080200,WELDING TECHNOLOGY,AAS,4,66,64,03 02 11 03,WELDING AAS
16,,4805080200,WELDING TECHNOLOGY,Dipl1,2,35,32,03 02 11 03,WELDING DIPLOMA
16,,5106020200,DENTAL HYGIENE,AAS,5,83.5,80,03 02 35 03,DENTAL HYGIENE
16,,5108010100,MEDICAL ASSISTANT,Cert2,2.5,27,40,03 02 11 03,MEDICAL TRANSCRIPTION
16,,5108010100,MEDICAL ASSISTANT,Dipl,2.5,48,40,03 02 11 03,MEDICAL ASSISTANT
16,,5108010100,MEDICAL ASSISTANT,Dipl1,2.5,34,40,03 02 11 03,MEDICAL CODING & BILLING
16,,5109044200,EMERGENCY MEDICAL TECHNOLOGY PARAMEDIC - DEGREE,AAS,4.5,79,72,03 02 11 03,EMERGENCY MEDICAL TECHNICIAN - PARAMEDIC
16,,5109046200,PARAMEDIC,AAS,4.5,79,72,03 02 11 03,EMERGENCY MEDICAL SERVICES
16,,5109080200,RESPIRATORY CARE THERAPY,AAS,4.5,70.5,72,03 02 11 03,RESPIRATORY CARE
16,,5109110200,RADIOLOGIC TECHNOLOGY,AAS,5,74.5,80,03 02 35 03,RADIOLOGIC TECHNOLOGY
16,,5115010200,SUBSTANCE ABUSE & ADDICTION COUNSELING TECHNOLOGY,AAS,4,63,64,03 02 11 03,CHEMICAL DEPENDENCY COUNSELOR
16,,5138010200,REGISTERED NURSING/REGISTERED NURSE,AAS,5,86,80,03 02 11 03,ASSOCIATE DEGREE NURSING
16,,5139010100,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING,Dipl,2.5,47.5,40,03 02 11 03,PRACTICAL NURSING
16,,5202010200,BUSINESS ADMINISTRATION AND MANAGEMENT,ASCO,4,63,64,03 06 11 03,BUSINESS ADMINISTRATION
16,,5203010200,ACCOUNTING MANAGEMENT,AAS,4,70,64,03 02 11 03,ACCOUNTING SPECIALIST
16,,5203010200,ACCOUNTING MANAGEMENT,Dipl1,2,36,32,03 02 11 03,ACCOUNTING ASSISTANT
16,,5204010200,ADMINISTRATIVE SPECIALIST MANAGEMENT,AAS,4,69.7,64,03 02 11 03,ADMINISTRATIVE ASSISTANT
16,,5204010200,ADMINISTRATIVE SPECIALIST MANAGEMENT,AAS1,4,67.7,64,03 02 11 03,ADMINISTRATIVE ASSISTANT-ACCOUNTING
16,,5204010200,ADMINISTRATIVE SPECIALIST MANAGEMENT,AAS2,4,67.7,64,03 02 11 03,ADMINISTRATIVE ASSISTANT-LEGAL
16,,5204010200,ADMINISTRATIVE SPECIALIST MANAGEMENT,AAS3,4,71.7,64,03 02 11 03,ADMINISTRATIVE ASSISTANT-MEDICAL
