Dist,aea,SchName,year,type,grade,subgroup,description,Enroll,Number Tested,Participation Rate Percentage,Number Full Academic Year Tested,Number Proficient,Percent Proficient
4269,10,Midland Comm School District,2012,Reading,06,00,All Students        ,33,33,100,29,15,51.724137931034484
4269,10,Midland Comm School District,2012,Reading,07,00,All Students        ,27,26,96.29629629629629,22,16,72.72727272727273
4269,10,Midland Comm School District,2012,Reading,08,00,All Students        ,28,28,100,25,16,64
4269,10,Midland Comm School District,2012,Reading,11,00,All Students        ,33,33,100,30,24,80
4271,10,Mid-Prairie Comm School District,2012,Mathematics,03,00,All Students        ,98,97,98.9795918367347,90,75,83.33333333333334
4271,10,Mid-Prairie Comm School District,2012,Mathematics,04,00,All Students        ,89,88,98.87640449438202,84,67,79.76190476190477
4271,10,Mid-Prairie Comm School District,2012,Mathematics,05,00,All Students        ,99,99,100,93,74,79.56989247311827
4271,10,Mid-Prairie Comm School District,2012,Mathematics,06,00,All Students        ,88,88,100,78,64,82.05128205128204
4271,10,Mid-Prairie Comm School District,2012,Mathematics,07,00,All Students        ,96,96,100,88,76,86.36363636363636
4271,10,Mid-Prairie Comm School District,2012,Mathematics,08,00,All Students        ,98,97,98.9795918367347,87,78,89.65517241379311
4271,10,Mid-Prairie Comm School District,2012,Mathematics,11,00,All Students        ,85,83,97.6470588235294,79,67,84.81012658227847
4271,10,Mid-Prairie Comm School District,2012,Reading,03,00,All Students        ,98,97,98.9795918367347,90,74,82.22222222222221
4271,10,Mid-Prairie Comm School District,2012,Reading,04,00,All Students        ,89,88,98.87640449438202,84,67,79.76190476190477
4271,10,Mid-Prairie Comm School District,2012,Reading,05,00,All Students        ,99,99,100,93,67,72.04301075268818
4271,10,Mid-Prairie Comm School District,2012,Reading,06,00,All Students        ,88,88,100,78,52,66.66666666666666
4271,10,Mid-Prairie Comm School District,2012,Reading,07,00,All Students        ,96,96,100,88,62,70.45454545454545
4271,10,Mid-Prairie Comm School District,2012,Reading,08,00,All Students        ,98,97,98.9795918367347,87,59,67.81609195402298
4271,10,Mid-Prairie Comm School District,2012,Reading,11,00,All Students        ,85,83,97.6470588235294,79,68,86.07594936708861
4356,13,Missouri Valley Comm School District,2012,Mathematics,03,00,All Students        ,74,74,100,65,53,81.53846153846153
4356,13,Missouri Valley Comm School District,2012,Mathematics,04,00,All Students        ,56,56,100,51,39,76.47058823529412
4356,13,Missouri Valley Comm School District,2012,Mathematics,05,00,All Students        ,56,56,100,51,48,94.11764705882352
4356,13,Missouri Valley Comm School District,2012,Mathematics,06,00,All Students        ,81,81,100,70,36,51.42857142857142
4356,13,Missouri Valley Comm School District,2012,Mathematics,07,00,All Students        ,52,52,100,49,33,67.3469387755102
4356,13,Missouri Valley Comm School District,2012,Mathematics,08,00,All Students        ,67,67,100,60,41,68.33333333333333
4356,13,Missouri Valley Comm School District,2012,Mathematics,11,00,All Students        ,68,67,98.52941176470588,64,55,85.9375
4356,13,Missouri Valley Comm School District,2012,Reading,03,00,All Students        ,74,74,100,65,44,67.6923076923077
4356,13,Missouri Valley Comm School District,2012,Reading,04,00,All Students        ,56,55,98.21428571428571,50,32,64
4356,13,Missouri Valley Comm School District,2012,Reading,05,00,All Students        ,56,56,100,51,44,86.27450980392157
4356,13,Missouri Valley Comm School District,2012,Reading,06,00,All Students        ,81,81,100,70,39,55.714285714285715
4356,13,Missouri Valley Comm School District,2012,Reading,07,00,All Students        ,52,52,100,49,27,55.10204081632652
4356,13,Missouri Valley Comm School District,2012,Reading,08,00,All Students        ,67,67,100,60,37,61.66666666666667
4356,13,Missouri Valley Comm School District,2012,Reading,11,00,All Students        ,68,67,98.52941176470588,64,57,89.0625
4419,01,MFL MarMac Comm School District,2012,Mathematics,03,00,All Students        ,60,60,100,55,31,56.36363636363636
4419,01,MFL MarMac Comm School District,2012,Mathematics,04,00,All Students        ,48,48,100,44,37,84.0909090909091
4419,01,MFL MarMac Comm School District,2012,Mathematics,05,00,All Students        ,61,61,100,56,44,78.57142857142857
4419,01,MFL MarMac Comm School District,2012,Mathematics,06,00,All Students        ,51,51,100,49,31,63.26530612244898
4419,01,MFL MarMac Comm School District,2012,Mathematics,07,00,All Students        ,54,54,100,48,34,70.83333333333334
4419,01,MFL MarMac Comm School District,2012,Mathematics,08,00,All Students        ,73,73,100,68,54,79.41176470588235
4419,01,MFL MarMac Comm School District,2012,Mathematics,11,00,All Students        ,59,59,100,53,50,94.33962264150944
4419,01,MFL MarMac Comm School District,2012,Reading,03,00,All Students        ,60,60,100,55,38,69.0909090909091
4419,01,MFL MarMac Comm School District,2012,Reading,04,00,All Students        ,48,48,100,44,37,84.0909090909091
4419,01,MFL MarMac Comm School District,2012,Reading,05,00,All Students        ,61,61,100,56,37,66.07142857142857
4419,01,MFL MarMac Comm School District,2012,Reading,06,00,All Students        ,51,51,100,49,32,65.3061224489796
4419,01,MFL MarMac Comm School District,2012,Reading,07,00,All Students        ,54,54,100,48,23,47.91666666666667
4419,01,MFL MarMac Comm School District,2012,Reading,08,00,All Students        ,73,73,100,68,47,69.11764705882352
4419,01,MFL MarMac Comm School District,2012,Reading,11,00,All Students        ,59,59,100,53,48,90.56603773584906
4437,07,Montezuma Comm School District,2012,Mathematics,03,00,All Students        ,39,39,100,34,31,91.17647058823529
4437,07,Montezuma Comm School District,2012,Mathematics,04,00,All Students        ,39,39,100,33,31,93.93939393939394
4437,07,Montezuma Comm School District,2012,Mathematics,05,00,All Students        ,38,38,100,33,25,75.75757575757575
4437,07,Montezuma Comm School District,2012,Mathematics,06,00,All Students        ,43,43,100,38,28,73.68421052631578
4437,07,Montezuma Comm School District,2012,Mathematics,07,00,All Students        ,53,53,100,47,34,72.3404255319149
4437,07,Montezuma Comm School District,2012,Mathematics,08,00,All Students        ,30,30,100,27,22,81.48148148148148
4437,07,Montezuma Comm School District,2012,Mathematics,11,00,All Students        ,35,34,97.14285714285714,32,28,87.5
4437,07,Montezuma Comm School District,2012,Reading,03,00,All Students        ,39,39,100,34,29,85.29411764705883
4437,07,Montezuma Comm School District,2012,Reading,04,00,All Students        ,39,39,100,33,26,78.78787878787878
4437,07,Montezuma Comm School District,2012,Reading,05,00,All Students        ,38,38,100,33,23,69.6969696969697
4437,07,Montezuma Comm School District,2012,Reading,06,00,All Students        ,43,43,100,38,28,73.68421052631578
4437,07,Montezuma Comm School District,2012,Reading,07,00,All Students        ,53,53,100,47,33,70.2127659574468
4437,07,Montezuma Comm School District,2012,Reading,08,00,All Students        ,30,30,100,27,14,51.85185185185185
4437,07,Montezuma Comm School District,2012,Reading,11,00,All Students        ,35,34,97.14285714285714,32,26,81.25
4446,10,Monticello Comm School District,2012,Mathematics,03,00,All Students        ,78,78,100,74,57,77.02702702702703
4446,10,Monticello Comm School District,2012,Mathematics,04,00,All Students        ,66,66,100,59,38,64.40677966101694
4446,10,Monticello Comm School District,2012,Mathematics,05,00,All Students        ,68,68,100,64,53,82.8125
4446,10,Monticello Comm School District,2012,Mathematics,06,00,All Students        ,76,76,100,72,57,79.16666666666666
4446,10,Monticello Comm School District,2012,Mathematics,07,00,All Students        ,79,78,98.73417721518987,65,48,73.84615384615385
4446,10,Monticello Comm School District,2012,Mathematics,08,00,All Students        ,82,82,100,76,62,81.57894736842105
4446,10,Monticello Comm School District,2012,Mathematics,11,00,All Students        ,93,90,96.7741935483871,81,74,91.35802469135803
4446,10,Monticello Comm School District,2012,Reading,03,00,All Students        ,78,78,100,74,62,83.78378378378379
4446,10,Monticello Comm School District,2012,Reading,04,00,All Students        ,66,66,100,59,38,64.40677966101694
4446,10,Monticello Comm School District,2012,Reading,05,00,All Students        ,68,68,100,64,55,85.9375
4446,10,Monticello Comm School District,2012,Reading,06,00,All Students        ,76,76,100,72,51,70.83333333333334
4446,10,Monticello Comm School District,2012,Reading,07,00,All Students        ,79,78,98.73417721518987,65,39,60
4446,10,Monticello Comm School District,2012,Reading,08,00,All Students        ,82,82,100,76,58,76.31578947368422
4446,10,Monticello Comm School District,2012,Reading,11,00,All Students        ,93,90,96.7741935483871,81,77,95.06172839506173
4491,15,Moravia Comm School District,2012,Mathematics,03,00,All Students        ,34,34,100,31,25,80.64516129032258
4491,15,Moravia Comm School District,2012,Mathematics,04,00,All Students        ,30,30,100,26,18,69.23076923076923
4491,15,Moravia Comm School District,2012,Mathematics,05,00,All Students        ,34,34,100,32,20,62.5
4491,15,Moravia Comm School District,2012,Mathematics,06,00,All Students        ,24,24,100,20,14,70
4491,15,Moravia Comm School District,2012,Mathematics,07,00,All Students        ,36,36,100,32,29,90.625
4491,15,Moravia Comm School District,2012,Mathematics,08,00,All Students        ,26,26,100,25,18,72
4491,15,Moravia Comm School District,2012,Mathematics,11,00,All Students        ,22,20,90.9090909090909,19,13,68.42105263157895
4491,15,Moravia Comm School District,2012,Reading,03,00,All Students        ,34,34,100,31,23,74.19354838709677
4491,15,Moravia Comm School District,2012,Reading,04,00,All Students        ,30,30,100,26,19,73.07692307692307
4491,15,Moravia Comm School District,2012,Reading,05,00,All Students        ,34,34,100,32,20,62.5
4491,15,Moravia Comm School District,2012,Reading,06,00,All Students        ,24,24,100,20,11,55.00000000000001
4491,15,Moravia Comm School District,2012,Reading,07,00,All Students        ,36,36,100,32,23,71.875
4491,15,Moravia Comm School District,2012,Reading,08,00,All Students        ,26,26,100,25,13,52
4491,15,Moravia Comm School District,2012,Reading,11,00,All Students        ,22,20,90.9090909090909,19,14,73.68421052631578
4505,13,Mormon Trail Comm School District,2012,Mathematics,03,00,All Students        ,19,19,100,18,10,55.55555555555556
4505,13,Mormon Trail Comm School District,2012,Mathematics,04,00,All Students        ,16,16,100,11,7,63.63636363636363
4505,13,Mormon Trail Comm School District,2012,Mathematics,05,00,All Students        ,18,17,94.44444444444444,14,7,50
4505,13,Mormon Trail Comm School District,2012,Mathematics,06,00,All Students        ,17,17,100,13,5,38.46153846153847
4505,13,Mormon Trail Comm School District,2012,Mathematics,07,00,All Students        ,21,21,100,19,7,36.84210526315789
4505,13,Mormon Trail Comm School District,2012,Mathematics,08,00,All Students        ,19,18,94.73684210526315,16,9,56.25
4505,13,Mormon Trail Comm School District,2012,Mathematics,11,00,All Students        ,14,13,92.85714285714286,12,8,66.66666666666666
4505,13,Mormon Trail Comm School District,2012,Reading,03,00,All Students        ,19,19,100,18,9,50
4505,13,Mormon Trail Comm School District,2012,Reading,04,00,All Students        ,16,16,100,11,9,81.81818181818183
4505,13,Mormon Trail Comm School District,2012,Reading,05,00,All Students        ,18,17,94.44444444444444,14,8,57.14285714285714
4505,13,Mormon Trail Comm School District,2012,Reading,06,00,All Students        ,17,17,100,13,7,53.84615384615385
4505,13,Mormon Trail Comm School District,2012,Reading,07,00,All Students        ,21,21,100,19,13,68.42105263157895
4505,13,Mormon Trail Comm School District,2012,Reading,08,00,All Students        ,19,18,94.73684210526315,16,8,50
4505,13,Mormon Trail Comm School District,2012,Reading,11,00,All Students        ,14,13,92.85714285714286,12,9,75
4509,15,Morning Sun Comm School District,2012,Mathematics,03,00,All Students        ,20,20,100,20,19,95
4509,15,Morning Sun Comm School District,2012,Mathematics,04,00,All Students        ,16,16,100,15,12,80
4509,15,Morning Sun Comm School District,2012,Mathematics,05,00,All Students        ,16,16,100,15,12,80
4509,15,Morning Sun Comm School District,2012,Mathematics,06,00,All Students        ,16,16,100,16,13,81.25
4509,15,Morning Sun Comm School District,2012,Reading,03,00,All Students        ,20,20,100,20,15,75
4509,15,Morning Sun Comm School District,2012,Reading,04,00,All Students        ,16,16,100,15,9,60
4509,15,Morning Sun Comm School District,2012,Reading,05,00,All Students        ,16,16,100,15,11,73.33333333333333
4509,15,Morning Sun Comm School District,2012,Reading,06,00,All Students        ,16,16,100,16,13,81.25
4518,15,Moulton-Udell Comm School District,2012,Mathematics,03,00,All Students        ,17,17,100,16,13,81.25
4518,15,Moulton-Udell Comm School District,2012,Mathematics,04,00,All Students        ,10,10,100,10,10,100
4518,15,Moulton-Udell Comm School District,2012,Mathematics,05,00,All Students        ,13,13,100,11,9,81.81818181818183
4518,15,Moulton-Udell Comm School District,2012,Mathematics,06,00,All Students        ,13,13,100,10,8,80
4518,15,Moulton-Udell Comm School District,2012,Mathematics,07,00,All Students        ,20,20,100,20,13,65
4518,15,Moulton-Udell Comm School District,2012,Mathematics,08,00,All Students        ,20,20,100,17,13,76.47058823529412
4518,15,Moulton-Udell Comm School District,2012,Mathematics,11,00,All Students        ,26,26,100,22,21,95.45454545454545
4518,15,Moulton-Udell Comm School District,2012,Reading,03,00,All Students        ,17,17,100,16,14,87.5
4518,15,Moulton-Udell Comm School District,2012,Reading,04,00,All Students        ,10,10,100,10,8,80
4518,15,Moulton-Udell Comm School District,2012,Reading,05,00,All Students        ,13,13,100,11,10,90.9090909090909
4518,15,Moulton-Udell Comm School District,2012,Reading,06,00,All Students        ,13,13,100,10,9,90
4518,15,Moulton-Udell Comm School District,2012,Reading,07,00,All Students        ,20,20,100,20,15,75
4518,15,Moulton-Udell Comm School District,2012,Reading,08,00,All Students        ,20,20,100,17,12,70.58823529411765
4518,15,Moulton-Udell Comm School District,2012,Reading,11,00,All Students        ,26,26,100,22,22,100
4527,13,Mount Ayr Comm School District,2012,Mathematics,03,00,All Students        ,51,51,100,47,40,85.1063829787234
